pxd	run	organism	organism_source	tissue	tissue_source	disease	disease_source	cell_line	cell_line_source	material_type	material_type_source	sample_source	sample_source_source	cell_type	cell_type_source	is_human	is_healthy	has_cell_line	in_old_atlas	tissue_ambiguous
PXD002990	QE0218_CLochmatter_210514_140521CL_A_3	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_A_8	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_1a_140730001146	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_2b_140730103300	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_5a_140731050108	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_2a_140730072403	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_5b_140731080943	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_A_2	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0226_CL_300514_TIOX_B	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0198_Corinne100414_HILICIMAC_F6	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_B_4_140601230400	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_7b_140731223406	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_4b_140731005758	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_A_7_140530233503	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_4a_140730214927	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_A_4	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0257_CorinneL_140724_1b_140730032029	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_B_6_140531215122	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0218_CLochmatter_210514_140521CL_B_5_140531184150	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0198_Corinne100414_HILICIMAC_F5	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD002990	QE0198_Corinne100414_HILICIMAC_F2	homo sapiens	hamlet	AMBIGUOUS:leukocyte; lymph node	hamlet-multi	crohn disease	hamlet	kit225	hamlet	cell line	hamlet	cell culture	hamlet	t cell; lymph node	hamlet	True	False	True	True	True
PXD001017	131308kw_Judy_bag3	homo sapiens	hamlet	breast	hamlet	breast cancer	hamlet	mcf7 cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD001017	140224kw_Judy_MVP_IP1	homo sapiens	hamlet	breast	hamlet	breast cancer	hamlet	mcf7 cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD001017	Day0Bag310172012	homo sapiens	hamlet	breast	hamlet	breast cancer	hamlet	mcf7 cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD001017	131220kw_JudyMVP_MCF	homo sapiens	hamlet	breast	hamlet	breast cancer	hamlet	mcf7 cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD001017	130906_JudyBag	homo sapiens	hamlet	breast	hamlet	breast cancer	hamlet	mcf7 cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD007762	20160202_T24_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D36-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C48-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D36-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T24_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D12-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T6_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T6_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D24-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T6_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T30_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C12-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C36-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C12-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T6_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D48-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D36-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D48-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D24-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_T0-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D12-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C24-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C48-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D12-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T24_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_T0-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T0_1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C24-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T24_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T0_2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C36-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C48-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T24_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T42_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_PCTL2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C12-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T36_MTX2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T6_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C24-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_D48-2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_C36-3	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T18_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T24_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20161115_TS_OSW_T0-1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_PCTL1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_C2	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T48_C1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007762	20160202_T12_MTX1	homo sapiens	hamlet			AMBIGUOUS:malignant colon neoplasm; melanoma	hamlet-multi			cell culture	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	False	False	False
PXD007761	Statler_20141212_JC_IP20141210_EGFPDYRK3_FOR	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet	cultured cell	hamlet	True	False	False	False	False
PXD007761	Statler_20141212_JC_IP20141210_EGFPDYRK3_REV	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet	cultured cell	hamlet	True	False	False	False	False
PXD007761	Waldorf_20150607_JC_Arpan_IP20150603_DYRK3_GSK	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet	cultured cell	hamlet	True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_03_Control_rep3	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220625_CCR_A030_Rep1_7_D7	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_02_Control_rep2	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220628_CCR_A030_Rep3_3_Crtl_nhs	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20220625_CCR_A030_Rep1_13_D63	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_04_D63_rep1	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_07_D7_rep1	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_16_D7_rep1	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220628_CCR_A030_Rep3_9_D7	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_08_D7_rep2	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220626_CCR_A030_Rep2_2_Crtl_nhs	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20220626_CCR_A030_Rep2_14_D63	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_13_D63_rep1	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220628_CCR_A030_Rep3_15_D63	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_17_D7_rep2	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_18_D7_rep3	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220626_CCR_A030_Rep2_8_D7	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_15_D63_rep3	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_01_Control_rep1	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_06_D63_rep3	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20220625_CCR_A030_Rep1_1_Crtl_nhs	homo sapiens	hamlet							cell culture	hamlet	cell culture	hamlet			True	False	False	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_09_D7_rep3	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_12_Control_rep3	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_14_D63_rep2	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_11_Control_rep2	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_U2OS_10_Control_rep1	homo sapiens	name					u2-os	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD051737	20240405_LC07_CCR_C08_HeLa_05_D63_rep2	homo sapiens	name					hela	name	cell culture	hamlet	cell culture	hamlet			True	False	True	False	False
PXD048228	230613_OlsenDoD_30C_02	mus musculus	hamlet	brain	hamlet	traumatic brain injury	hamlet			tissue	hamlet	murine model of repeated btbi	hamlet			False	False	False	False	False
