pxd,cohort,agent,field,old_count,new_count,status,equivalent_pairs,hierarchical_inclusive_pairs,semantic_inclusive_pairs,equivalent_jaccard,unmatched_earlier,unmatched_expanded
PXD009870,abstract_only,TechnicalAgent,ptm,1,3,no_accepted_overlap_review,0,0,0,0.0,"[""glycosylation""]","[""deamidated residue"", ""iodoacetic acid derivatized residue"", ""monohydroxylated residue""]"
PXD010027,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac""]"
PXD010124,with_methods,TechnicalAgent,ptm,5,3,no_accepted_overlap_review,0,0,0,0.0,"[""differential modification on the peptide n-terminal glutamic acid residues"", ""differential mono-bs3 modification on lysine residue"", ""differential oxidation modification on methionines"", ""n-terminal glutamine residues"", ""static modification on cysteines""]","[""bs3"", ""carbamidomethylation"", ""oxidation""]"
PXD010124,with_methods,TechnicalAgent,reduction_reagent,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tris(2-carboxyethyl)phosphine hydrochloride""]","[""tcep""]"
PXD010372,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""25""]","[""normalized collision energy of 25""]"
PXD010372,with_methods,TechnicalAgent,ptm,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""carbamidomethylation"", ""phosphorylation""]","[""no ptms are included in the dataset""]"
PXD010942,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanoesi""]"
PXD011309,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nanoesi""]","[""esi""]"
PXD011960,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac""]"
PXD016273,abstract_only,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""qexactive hf""]","[""q exactive""]"
PXD020352,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""11-plex tandem mass tag"", ""tmt""]"
PXD046414,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""ms1 intensity based label-free quantification method""]"
PXD046500,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""streptavidin""]","[""affinity purification""]"
PXD046587,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""16plex tmt labeling"", ""tmt""]"
PXD046787,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""ms1 intensity based label-free quantification method""]"
PXD046856,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""silac""]","[""dimethyl labeling""]"
PXD047062,with_methods,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dda (data dependent acquisition) mode""]","[""dda""]"
PXD047062,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nanoesi""]","[""esi""]"
PXD047157,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""flag-immunoprecipitated""]","[""antibody""]"
PXD047864,abstract_only,TechnicalAgent,instrument,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""eclipse"", ""lumos""]","[""orbitrap eclipse"", ""orbitrap fusion lumos""]"
PXD048054,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tic""]"
PXD048450,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""ms1 intensity based label-free quantification method""]"
PXD048534,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD048718,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD048866,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD048968,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nanoesi""]","[""nanospray flex ion source""]"
PXD049091,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD049427,abstract_only,TechnicalAgent,ptm,1,4,no_accepted_overlap_review,0,0,0,0.0,"[""auto-sumoylation""]","[""deaminated residue"", ""methylthiolated residue"", ""monohydroxylated residue"", ""ubiquitination signature dipeptidyl lysine""]"
PXD049998,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""positive ion mode""]"
PXD050135,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanospray flex (nsi) ion source""]"
PXD050565,abstract_only,TechnicalAgent,ptm,1,4,no_accepted_overlap_review,0,0,0,0.0,"[""m6a modification""]","[""carbamidomethylation"", ""malonylation"", ""no ptms are included in the dataset"", ""oxidation""]"
PXD051072,abstract_only,TechnicalAgent,acquisition_method,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""targeted""]","[""data-dependent acquisition"", ""srm/mrm""]"
PXD051415,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac""]"
PXD051677,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""15 mm""]","[""15 mm final concentration""]"
PXD051677,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""5 mm""]","[""5 mm tris(2-carboxyethyl)phosphine hydrochloride (tcep)""]"
PXD051859,abstract_only,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""data independent acquisition""]","[""dia""]"
PXD052324,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""itraq"", ""tmt""]"
PXD052868,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD053290,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD053882,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tic""]"
PXD054033,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt6plex-126 reporter+balance reagent acylated residue"", ""tmtpro tags""]"
PXD054304,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD054678,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD055950,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""normalized collision energy 32%""]","[""32%""]"
PXD056192,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD056703,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD056894,with_methods,TechnicalAgent,acquisition_method,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""ndia""]","[""data-independent acquisition"", ""dia""]"
PXD057003,with_methods,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""fusion lumos tribrid""]","[""orbitrap fusion lumos""]"
PXD057003,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""peptide counting""]"
PXD057096,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tic""]"
PXD057096,with_methods,TechnicalAgent,ptm,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""carbamidomethylation"", ""oxidation""]","[""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD057205,with_methods,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""q exactive hf""]","[""q exactive hf hybrid quadrupole-orbitraptm mass spectrometer""]"
PXD058040,with_methods,TechnicalAgent,alkylation_concentration,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm iodoacetamide"", ""15 mm iodoacetamide""]","[""10 mm"", ""15 mm""]"
PXD058040,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""5 mm dtt""]","[""5 mm""]"
PXD058659,abstract_only,TechnicalAgent,labeling,1,3,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""peptide counting"", ""protein abundance index - pai"", ""tmt11""]"
PXD059345,with_methods,TechnicalAgent,collision_energy,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""28% normalized collision energy"", ""normalized collision energy 30%""]","[""30%""]"
PXD059345,with_methods,TechnicalAgent,fragmentation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""higher-energy collision dissociation""]","[""hcd""]"
PXD059345,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanoesi""]"
PXD059593,with_methods,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dda""]","[""data dependent acquisition (dda)""]"
PXD059716,with_methods,TechnicalAgent,ionization_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""positive ion mode""]","[""esi"", ""faims pro""]"
PXD059892,with_methods,TechnicalAgent,fragmentation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hcd""]","[""nce""]"
PXD059892,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tic""]"
PXD060340,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""spectrum counting""]"
PXD060875,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""15-mm""]","[""15-mm iodoacetamide""]"
PXD060875,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10-mm""]","[""10-mm tris-(2-carboxyethyl)-phosphine""]"
PXD061015,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanoesi""]"
PXD061015,with_methods,TechnicalAgent,ptm,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""deamidation of asparagine and glutamine (nq)""]","[""phosphorylated residue""]"
PXD061302,with_methods,TechnicalAgent,ionization_type,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""nanoelectrospray ionization"", ""thermo nanospray flex ion source""]","[""nanoesi""]"
PXD061848,abstract_only,TechnicalAgent,ptm,1,5,no_accepted_overlap_review,0,0,0,0.0,"[""oxidative modifications""]","[""carbamidomethylation"", ""iodoacetamide derivatized residue"", ""methionine oxidation"", ""monohydroxylated residue"", ""protein n-terminal acetylation""]"
PXD061879,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""protein abundance index - pai""]"
PXD062108,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""40 mm""]","[""40 mm of chloroacetamide""]"
PXD062108,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""27%""]","[""normalized collision energy of 27%""]"
PXD062108,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm""]","[""10 mm tris(2-carboxyethyl)phosphine (tcep)""]"
PXD063082,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""25 mm of iaa (iodoacetamide)""]","[""25 mm""]"
PXD063082,with_methods,TechnicalAgent,collision_energy,3,4,no_accepted_overlap_review,0,0,0,0.0,"[""hcd (high energy collisional dissociation, nce: 65%)"", ""normalized collision energy (nce): 35%"", ""ranging from 20 ev at 0.60 1/k0 to 59 ev at 1.6 1/k0""]","[""20 ev"", ""35%"", ""59 ev"", ""65%""]"
PXD063082,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm of dtt (dithiothreitol)""]","[""10 mm""]"
PXD063372,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt"", ""tmt6plex""]"
PXD063969,with_methods,TechnicalAgent,collision_energy,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""35"", ""55""]","[""nce 35"", ""nce 55""]"
PXD064064,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""27""]","[""normalized collision energy of 27""]"
PXD064064,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tio2 and fe-nta kits""]","[""tio2""]"
PXD064199,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hcd ce = 30""]","[""30""]"
PXD064784,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""7.5 mm""]","[""7.5 mm iaa""]"
PXD064784,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanoesi""]"
PXD064784,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""2.5 mm""]","[""2.5 mm dtt""]"
PXD064871,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt"", ""tmtpro""]"
PXD065200,abstract_only,TechnicalAgent,ptm,1,8,no_accepted_overlap_review,0,0,0,0.0,"[""benzylpenicillin-modified""]","[""bp modification on cysteinylated cys (cysbp) (+453.10)"", ""bp modifications on lys/arg/his/cys (+334.10)"", ""cysteinylation (disulfide with free l-cysteine)"", ""cysteinylation of cys (+119.00)"", ""deamidated residue"", ""deamidation of asn/gln (+0.98)"", ""monohydroxylated residue"", ""oxidation of met (+15.99)""]"
PXD066029,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD066679,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD067064,with_methods,TechnicalAgent,labeling,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""irtkit"", ""silac""]","[""label-free quantification""]"
PXD067890,with_methods,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tripletof 5,600 ms""]","[""sciex tripletof 5600+""]"
PXD067890,with_methods,TechnicalAgent,ptm,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""alkylation""]","[""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD068675,abstract_only,TechnicalAgent,enrichment_method,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""affinity""]","[""adpr-enrichment"", ""affinity enrichment""]"
PXD069666,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""peptide counting""]"
PXD000228,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""2x(13)c,6x(2)h labeled dimethylated l-arginine""]"
PXD001725,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""30%""]","[""normalized collision energy of 30%""]"
PXD001725,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""scx""]","[""strong cation exchange chromatography""]"
PXD001725,with_methods,TechnicalAgent,ptm,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""carbamidomethylation""]","[""no ptms""]"
PXD002097,with_methods,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""data-dependent acquisition mode""]","[""dda""]"
PXD002097,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""p-tyr-1000 beads""]","[""antibody""]"
PXD002097,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""esi""]","[""nanoesi""]"
PXD002591,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""silac""]","[""label-free""]"
PXD002591,abstract_only,TechnicalAgent,ptm,1,8,no_accepted_overlap_review,0,0,0,0.0,"[""o-glcnacylation""]","[""carbamidomethylation"", ""deamidated residue"", ""deamidation"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""n-acetylaminoglucosylated residue"", ""n-acetylhexosamine (hexnac)"", ""oxidation""]"
PXD003215,with_methods,TechnicalAgent,fragmentation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""higher-energy collision dissociation""]","[""hcd""]"
PXD003215,with_methods,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""q-exactive orbitrap""]","[""q exactive""]"
PXD003533,with_methods,TechnicalAgent,fragmentation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hcd""]","[""higher energy collisional dissociation""]"
PXD003963,abstract_only,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""inferred: label-free quantification was applied for proteome profiling, while an in-house established data-dependent analysis method based on high-resolution mass spectrometry was applied for eicosadomics.""]","[""dda""]"
PXD004143,with_methods,TechnicalAgent,acquisition_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""prm"", ""targeted""]","[""dda""]"
PXD004443,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""55 mm iodoacetamide""]","[""55 mm""]"
PXD004443,with_methods,TechnicalAgent,cleavage_agent,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""trypsin""]","[""trypsin gold""]"
PXD004443,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm dithiothreitol""]","[""10 mm""]"
PXD005436,abstract_only,TechnicalAgent,instrument,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""orbitrap mass spectrometer"", ""triple-quadrupole mass spectrometer""]","[""q exactive""]"
PXD005436,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt"", ""tmt isobaric tags""]"
PXD005693,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""scx""]","[""2d-nanoaquity uplc""]"
PXD005945,abstract_only,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""page""]","[""gel""]"
PXD005945,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac"", ""spectrum counting""]"
PXD006233,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""32%""]","[""32% normalized collision energy""]"
PXD006233,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hplc""]","[""reverse phase""]"
PXD007081,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nlc fractionation""]","[""nlc""]"
PXD007231,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""normalized collision energy of 30""]","[""30""]"
PXD007231,with_methods,TechnicalAgent,fragmentation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""higher energy collisional dissociation""]","[""hcd""]"
PXD007580,abstract_only,TechnicalAgent,acquisition_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""dda"", ""srm""]","[""dia""]"
PXD007679,abstract_only,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""dda""]"
PXD007750,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""normalized collision energy 30%""]","[""30%""]"
PXD008012,with_methods,TechnicalAgent,acquisition_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""data-dependent mode""]","[""dda""]"
PXD008012,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""imac""]","[""tio2""]"
PXD008012,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""ms1 intensity based label-free quantification method""]"
PXD008252,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""40 mm caa""]","[""40 mm""]"
PXD008252,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""28% normalized collision energy""]","[""28%""]"
PXD008252,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm tcep""]","[""10 mm""]"
PXD008443,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""itraq""]"
PXD008525,abstract_only,TechnicalAgent,ptm,1,6,no_accepted_overlap_review,0,0,0,0.0,"[""2-hydroxyisobutyryl""]","[""acetylated residue"", ""cysteine carbamidomethylation"", ""lysine 2-hydroxyisobutyrylation"", ""lysine acetylation"", ""methionine oxidation"", ""protein n-terminal acetylation""]"
PXD008939,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD009029,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hplc high ph fractionation""]","[""high-ph""]"
PXD009029,with_methods,TechnicalAgent,instrument,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""agilent 6224 tof"", ""ltq orbitrap velos""]","[""q exactive""]"
PXD009142,with_methods,TechnicalAgent,acquisition_method,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dda""]","[""data-dependent manner"", ""shotgun proteomics""]"
PXD009142,with_methods,TechnicalAgent,ionization_type,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""esi"", ""nanoesi""]","[""easy-spray"", ""nano-flow""]"
PXD009197,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD009267,abstract_only,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""sucrose gradient centrifugation""]","[""scx""]"
PXD009267,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac""]"
PXD009321,with_methods,TechnicalAgent,collision_energy,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""nce to 28""]","[""28"", ""32""]"
PXD009374,with_methods,TechnicalAgent,acquisition_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""data-dependent"", ""nth order double play mode""]","[""dda""]"
PXD009476,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm""]","[""10 mm iodoacetamide""]"
PXD009476,with_methods,TechnicalAgent,enrichment_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""aminolink resin"", ""sax hyperseptm retain ax columns""]","[""rax""]"
PXD009476,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hplc""]","[""peptide fractionation""]"
PXD009476,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""spectrum counting""]"
PXD009476,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""5 mm""]","[""5 mm dtt""]"
PXD009560,abstract_only,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity""]","[""easyphos""]"
PXD009931,abstract_only,TechnicalAgent,labeling,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""label-free quantification (lfq)"", ""ms1 intensity based label-free quantification method""]"
PXD010061,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""silac""]"
PXD010223,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""hydrophilic interaction chromatography (hilic)""]","[""hilic""]"
PXD010223,with_methods,TechnicalAgent,instrument,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""q-exactive orbitrap and lumos mass spectrometer""]","[""q exactive""]"
PXD010393,with_methods,TechnicalAgent,alkylation_reagent,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""chloroacetamide""]","[""10 mm chloroacetamide""]"
PXD010393,with_methods,TechnicalAgent,fractionation_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""brp""]","[""reversed-phase""]"
PXD010538,with_methods,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""streptavidin""]","[""antibody""]"
PXD010708,abstract_only,TechnicalAgent,acquisition_method,3,3,no_accepted_overlap_review,0,0,0,0.0,"[""dda"", ""dia"", ""srm""]","[""data-dependent acquisition (dda)"", ""shotgun proteomics"", ""swath ms""]"
PXD011175,with_methods,TechnicalAgent,alkylation_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""20 mm iodoacetamide""]","[""20 mm""]"
PXD011175,with_methods,TechnicalAgent,collision_energy,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""an nce of 25""]","[""nce of 25""]"
PXD011175,with_methods,TechnicalAgent,enrichment_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""fe(iii)-nta cartridges"", ""fe(iii)-nta-imac-based enrichment workflow""]","[""imac""]"
PXD011175,with_methods,TechnicalAgent,fractionation_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""reversed-phase high ph (hph) fractionation"", ""rps cartridges""]","[""brp""]"
PXD011175,with_methods,TechnicalAgent,reduction_concentration,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10 mm dtt""]","[""10 mm""]"
PXD011456,with_methods,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD012755,with_methods,TechnicalAgent,acquisition_method,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free"", ""selected-reaction monitoring ms""]","[""dda""]"
PXD012755,with_methods,TechnicalAgent,ptm,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""carbamidomethlylation of cysteines"", ""oxidation of methionine""]","[""carbamidomethyl"", ""oxidation""]"
PXD021106,with_methods,TechnicalAgent,ptm,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""methyl methanethiosulfonate (mmts)""]","[""no ptms are included in the dataset""]"
PXD030990,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nano-electrospray ionization""]","[""nanoesi""]"
PXD046417,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""lfq""]"
