field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
ptm,acetylation of protein n-termini,monohydroxylated residue,UNRESOLVED,0.46712252497673035,,MOD:00425,
ptm,acetylation of protein n-termini,oxidation of methionine,UNRESOLVED,0.4208294153213501,,,
ptm,acetylation of the protein n-terminus,acetylation of the protein n-terminus,EXACT_LEXICAL,1.0,,,
ptm,acetylation of the protein n-terminus,biotinylated residue,UNRESOLVED,0.43441343307495117,,MOD:01885,
ptm,acetylation of the protein n-terminus,carbamidomethylation of cysteine,UNRESOLVED,0.5404454469680786,,,
ptm,acetylation of the protein n-terminus,methionine loss plus acetylation of the protein n-terminus,UNRESOLVED,0.6989817023277283,,,
ptm,acetylation of the protein n-terminus,oxidation of methionine,UNRESOLVED,0.3844221830368042,,,
ptm,acetylation of the protein n-terminus,tmt mass tag,UNRESOLVED,0.4763069748878479,,,
ptm,acetylation with methionine loss,acetylation with methionine loss,EXACT_LEXICAL,1.0,,,
ptm,acetylation with methionine loss,carbamidomethylation,UNRESOLVED,0.5516915917396545,,,
ptm,acetylation with methionine loss,deamidation,UNRESOLVED,0.5072911977767944,,,
ptm,acetylation with methionine loss,iodoacetamide derivatized residue,UNRESOLVED,0.4477444589138031,,MOD:00397,
ptm,acetylation with methionine loss,methionine loss,UNRESOLVED,0.6974515914916992,,,
ptm,acetylation with methionine loss,methionine oxidation,UNRESOLVED,0.6454867124557495,,,
ptm,acetylation with methionine loss,monohydroxylated residue,UNRESOLVED,0.4373929798603058,,MOD:00425,
ptm,acetylation with methionine loss,n-terminal specific acetylation,UNRESOLVED,0.6211408376693726,,,
ptm,acetylation with methionine loss,oxidation,UNRESOLVED,0.3994923233985901,,,
ptm,acetylation with methionine loss,phosphorylated residue,UNRESOLVED,0.36036863923072815,,MOD:00696,
ptm,acetylation with methionine loss,phosphorylation,UNRESOLVED,0.3791971206665039,,,
ptm,acetylation with methionine loss,"phosphorylation on serine, threonine and tyrosine",UNRESOLVED,0.35790520906448364,,,
ptm,acetylation with methionine loss,tmt 18-plex labelling,UNRESOLVED,0.4447740912437439,,,
ptm,acetylation with methionine loss,tmt 18-plex labelling of peptide n termini and lysine residues,UNRESOLVED,0.44704166054725647,,,
ptm,addition of the tmt mass tag,acetylation of the protein n-terminus,UNRESOLVED,0.55415940284729,,,
ptm,addition of the tmt mass tag,biotinylated residue,UNRESOLVED,0.5277235507965088,,MOD:01885,
ptm,addition of the tmt mass tag,carbamidomethylation of cysteine,UNRESOLVED,0.5182274580001831,,,
ptm,addition of the tmt mass tag,methionine loss plus acetylation of the protein n-terminus,UNRESOLVED,0.5938466787338257,,,
ptm,addition of the tmt mass tag,oxidation of methionine,UNRESOLVED,0.5113790035247803,,,
ptm,addition of the tmt mass tag,tmt mass tag,SEMANTIC_CANDIDATE,0.8523937463760376,,,
ptm,adp-ribosylation,acetylated protein n-termini,UNRESOLVED,0.3497622609138489,,,
ptm,adp-ribosylation,acetylation,UNRESOLVED,0.46993958950042725,,,
ptm,adp-ribosylation,adenosine diphosphoribosyl (adp-ribosyl) modified residue,SEMANTIC_CANDIDATE,0.7482869625091553,,MOD:02087,
ptm,adp-ribosylation,adp-ribosylation,EXACT_LEXICAL,1.0,,,
ptm,adp-ribosylation,adp-ribosylation of aspartic acid (d),SEMANTIC_CANDIDATE,0.8111914396286011,,,
ptm,adp-ribosylation,"adp-ribosylation of aspartic acid (d), glutamic acid (e), asparagine (n), glutamine (q), lysine (k), arginine (r), serine (s), cysteine (c), and histidine (h)",SEMANTIC_CANDIDATE,0.7752429246902466,,,
ptm,adp-ribosylation,"adp-ribosylation of aspartic acid (d), glutamic acid (e), asparagine (n), lysine (k), arginine (r), serine (s), cysteine (c), and histidine (h)",SEMANTIC_CANDIDATE,0.778562068939209,,,
ptm,adp-ribosylation,"adp-ribosylation on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",SEMANTIC_CANDIDATE,0.793799638748169,,,
ptm,adp-ribosylation,arginine (r),UNRESOLVED,0.43784886598587036,,,
ptm,adp-ribosylation,asparagine (n),UNRESOLVED,0.32002416253089905,,,
ptm,adp-ribosylation,carbamidomethylation of cysteine (c),UNRESOLVED,0.3259638547897339,,,
ptm,adp-ribosylation,cysteine (c),UNRESOLVED,0.21679380536079407,,,
ptm,adp-ribosylation,cysteine carbamidomethylation,UNRESOLVED,0.31308597326278687,,,
ptm,adp-ribosylation,glutamic acid (e),UNRESOLVED,0.2535524368286133,,,
ptm,adp-ribosylation,glutamine (q),UNRESOLVED,0.3059755563735962,,,
ptm,adp-ribosylation,histidine (h),UNRESOLVED,0.330280601978302,,,
ptm,adp-ribosylation,lysine (k),UNRESOLVED,0.334918349981308,,,
ptm,adp-ribosylation,methionine oxidation,UNRESOLVED,0.3027029037475586,,,
ptm,adp-ribosylation,n-terminal acetylation,UNRESOLVED,0.4589194655418396,,,
ptm,adp-ribosylation,no ptms are included in the dataset,UNRESOLVED,0.29004722833633423,,,
ptm,adp-ribosylation,oxidation of methionine (m),UNRESOLVED,0.3213409185409546,,,
ptm,adp-ribosylation,phosphorylated residue,UNRESOLVED,0.4204710125923157,,MOD:00696,
ptm,adp-ribosylation,"phosphorylation of serine, threonine, and tyrosine residues",UNRESOLVED,0.4317145049571991,,,
ptm,adp-ribosylation,serine (s),UNRESOLVED,0.26792097091674805,,,
ptm,adpr,acetylation,UNRESOLVED,0.28693681955337524,,,
ptm,adpr,adenosine diphosphoribosyl (adp-ribosyl) modified residue,UNRESOLVED,0.6572792530059814,,MOD:02087,
ptm,adpr,"adp-ribosylation on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",UNRESOLVED,0.5562557578086853,,,
ptm,adpr,adpr,EXACT_LEXICAL,1.0,,,
ptm,adpr,carbamidomethylation,UNRESOLVED,0.20630516111850739,,,
ptm,adpr,cysteine carbamidomethylation,UNRESOLVED,0.17779003083705902,,,
ptm,adpr,methionine oxidation,UNRESOLVED,0.17893806099891663,,,
ptm,adpr,n-terminal acetylation,UNRESOLVED,0.23062555491924286,,,
ptm,adpr,oxidation,UNRESOLVED,0.2749904990196228,,,
ptm,adpr,phosphoribose*,UNRESOLVED,0.4617060124874115,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",acetylation,UNRESOLVED,0.3439475893974304,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",adenosine diphosphoribosyl (adp-ribosyl) modified residue,UNRESOLVED,0.6320077776908875,,MOD:02087,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",adpr,SEMANTIC_CANDIDATE,0.806739330291748,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",carbamidomethylation,UNRESOLVED,0.28204888105392456,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",cysteine carbamidomethylation,UNRESOLVED,0.2794226109981537,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",methionine oxidation,UNRESOLVED,0.22600401937961578,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",n-terminal acetylation,UNRESOLVED,0.30369076132774353,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",oxidation,UNRESOLVED,0.2623436152935028,,,
ptm,"adpr on cysteine, aspartic acid, glutamic acid, histidine, lysine, arginine, serine, threonine, and tyrosine residues",phosphorylation,UNRESOLVED,0.3527563810348511,,,
ptm,alexa 488 fluorophore,acetylated residue,UNRESOLVED,0.31714481115341187,,MOD:02078,
ptm,alexa 488 fluorophore,acetylation,UNRESOLVED,0.2612259089946747,,,
ptm,alexa 488 fluorophore,alexa 488 fluorophore,EXACT_LEXICAL,1.0,,,
ptm,alexa 488 fluorophore,carbamidomethylation,UNRESOLVED,0.23137956857681274,,,
ptm,alexa 488 fluorophore,iodoacetamide derivatized residue,UNRESOLVED,0.3537698984146118,,MOD:00397,
ptm,alexa 488 fluorophore,monohydroxylated residue,UNRESOLVED,0.3075578510761261,,MOD:00425,
ptm,alexa 488 fluorophore,oxidation,UNRESOLVED,0.25950637459754944,,,
ptm,alkylation,acetylated residue,UNRESOLVED,0.4939786493778229,,MOD:02078,
ptm,alkylation,carbamidomethyl (c),UNRESOLVED,0.439930260181427,,,
ptm,alkylation,crosslinked l-lysine residue,UNRESOLVED,0.3435360789299011,,MOD:02051,
ptm,alkylation,cysteine carbamidomethylation,UNRESOLVED,0.4932234287261963,,,
ptm,alkylation,deamidated (nq),UNRESOLVED,0.4825318455696106,,,
ptm,alkylation,gln->pyro-glu (n-term q),UNRESOLVED,0.23524987697601318,,,
ptm,alkylation,iodoacetamide derivatized residue,UNRESOLVED,0.37522366642951965,,MOD:00397,
ptm,alkylation,itraq8plex (k),UNRESOLVED,0.3224736154079437,,,
ptm,alkylation,itraq8plex (n-term),UNRESOLVED,0.3352624177932739,,,
ptm,alkylation,methionine oxidation,UNRESOLVED,0.45844295620918274,,,
ptm,alkylation,monohydroxylated residue,UNRESOLVED,0.5121200680732727,,MOD:00425,
ptm,alkylation,n-terminal acetylation,UNRESOLVED,0.4951028525829315,,,
ptm,alkylation,oxidation (m),UNRESOLVED,0.671416163444519,,,
ptm,amidated (c-term),acetyl (n-term),UNRESOLVED,0.6518649458885193,,,
ptm,amidated (c-term),amidated (c-term),EXACT_LEXICAL,1.0,,,
ptm,amidated (c-term),carbamidomethyl (c),UNRESOLVED,0.49633780121803284,,,
ptm,amidated (c-term),oxidation (m),UNRESOLVED,0.4084175229072571,,,
ptm,ammonia loss of the n terminus,ammonia loss of the n terminus,EXACT_LEXICAL,1.0,,,
ptm,ammonia loss of the n terminus,carbamidomethyl of cysteine,UNRESOLVED,0.4465078115463257,,,
ptm,ammonia loss of the n terminus,gln→pyro‐glu of the n terminus,UNRESOLVED,0.6072602868080139,,,
ptm,ammonia loss of the n terminus,glu→pyro‐glu of the n terminus,UNRESOLVED,0.5807600021362305,,,
ptm,ammonia loss of the n terminus,iodoacetamide derivatized residue,UNRESOLVED,0.44541358947753906,,MOD:00397,
ptm,ammonia loss of the n terminus,monohydroxylated residue,UNRESOLVED,0.4686220586299896,,MOD:00425,
ptm,ammonia loss of the n terminus,oxidation of methionine,UNRESOLVED,0.4806446135044098,,,
ptm,ammonia-loss,ammonia-loss,EXACT_LEXICAL,1.0,,,
ptm,ammonia-loss,c carbamidomethylation,UNRESOLVED,0.4331771731376648,,,
ptm,ammonia-loss,deamidation (nq),UNRESOLVED,0.511864423751831,,,
ptm,ammonia-loss,methionine oxidation,UNRESOLVED,0.3907826244831085,,,
ptm,ammonia-loss,n-term acetylation,UNRESOLVED,0.38430023193359375,,,
ptm,ammonia-loss,n-term m excision,UNRESOLVED,0.3474486470222473,,,
ptm,ammonia-loss at the n-terminus,ammonia-loss,UNRESOLVED,0.6831043362617493,,,
ptm,ammonia-loss at the n-terminus,carbamidomethylation,UNRESOLVED,0.5675411224365234,,,
ptm,ammonia-loss at the n-terminus,formylation,UNRESOLVED,0.4231763780117035,,,
ptm,ammonia-loss at the n-terminus,glygly,UNRESOLVED,0.42285534739494324,,,
ptm,ammonia-loss at the n-terminus,oxidation,UNRESOLVED,0.30075281858444214,,,
ptm,ammonia-loss at the n-terminus,phosphorylation,UNRESOLVED,0.33031076192855835,,,
ptm,ammonia-loss at the n-terminus,pyro-glu,UNRESOLVED,0.35327252745628357,,,
ptm,ampylation,acetylated residue,UNRESOLVED,0.49277961254119873,,MOD:02078,
ptm,ampylation,ampylation,EXACT_LEXICAL,1.0,,,
ptm,ampylation,iodoacetamide derivatized residue,UNRESOLVED,0.3772643804550171,,MOD:00397,
ptm,ampylation,oxidation,UNRESOLVED,0.3997874855995178,,,
ptm,arg10 (r),acetylated residue,UNRESOLVED,0.4034879803657532,,MOD:02078,
ptm,arg10 (r),carbamidomethylation,UNRESOLVED,0.29582861065864563,,,
ptm,arg10 (r),iodoacetamide derivatized residue,UNRESOLVED,0.4587949812412262,,MOD:00397,
ptm,arg10 (r),monohydroxylated residue,UNRESOLVED,0.4179271459579468,,MOD:00425,
ptm,arg10 (r),oxidation,UNRESOLVED,0.35156628489494324,,,
ptm,arg10 (r),phosphorylation,UNRESOLVED,0.3461073637008667,,,
ptm,arginine (mono and di),carbamidomethylation,UNRESOLVED,0.4260917007923126,,,
ptm,arginine (mono and di),cyclization,UNRESOLVED,0.32921040058135986,,,
ptm,arginine (mono and di),methylation,UNRESOLVED,0.42543166875839233,,,
ptm,arginine (mono and di),no ptms are included in the dataset,UNRESOLVED,0.44789764285087585,,,
ptm,arginine dimethylated,acetylation,UNRESOLVED,0.38006800413131714,,,
ptm,arginine dimethylated,asymmetric dimethyl-l-arginine,SEMANTIC_CANDIDATE,0.8894841074943542,,MOD:00077,
ptm,arginine dimethylated,carbamidomethylation,UNRESOLVED,0.5246063470840454,,,
ptm,arginine dimethylated,methylation,UNRESOLVED,0.48866716027259827,,,
ptm,arginine dimethylated,n6,UNRESOLVED,0.4422132670879364,,,
ptm,arginine dimethylated,oxidation,UNRESOLVED,0.3472871482372284,,,
ptm,arginine dimethylated,symmetric dimethyl-l-arginine,SEMANTIC_CANDIDATE,0.8569089770317078,,MOD:00076,
ptm,arginine hydroimidazolone derivatives,4-hydroxynonenal addition,UNRESOLVED,0.31128767132759094,,,
ptm,arginine hydroimidazolone derivatives,4-oxononenal addition,UNRESOLVED,0.2896241843700409,,,
ptm,arginine hydroimidazolone derivatives,acetoacetylation,UNRESOLVED,0.22275662422180176,,,
ptm,arginine hydroimidazolone derivatives,"arginine hydroimidazolone derivatives (g-h1, mg-h1, 3dg-h1)",SEMANTIC_CANDIDATE,0.8704966902732849,,,
ptm,arginine hydroimidazolone derivatives,arginine pyrimidine,UNRESOLVED,0.5029074549674988,,,
ptm,arginine hydroimidazolone derivatives,asparagine deamidation,UNRESOLVED,0.4031039774417877,,,
ptm,arginine hydroimidazolone derivatives,carbamidomethyl,UNRESOLVED,0.34373462200164795,,,
ptm,arginine hydroimidazolone derivatives,carboxyethyl lysine,UNRESOLVED,0.3476336598396301,,,
ptm,arginine hydroimidazolone derivatives,carboxymethyl lysine,UNRESOLVED,0.37338054180145264,,,
ptm,arginine hydroimidazolone derivatives,cysteine carbamidomethylation,UNRESOLVED,0.28093594312667847,,,
ptm,arginine hydroimidazolone derivatives,glutamine deamidation,UNRESOLVED,0.4031791090965271,,,
ptm,arginine hydroimidazolone derivatives,lysine acetylation,UNRESOLVED,0.3500831723213196,,,
ptm,arginine hydroimidazolone derivatives,lysine early glycation,UNRESOLVED,0.3736426830291748,,,
ptm,arginine hydroimidazolone derivatives,lysine pyrraline,UNRESOLVED,0.4317912757396698,,,
ptm,arginine hydroimidazolone derivatives,methionine oxidation,UNRESOLVED,0.27772387862205505,,,
ptm,arginine hydroimidazolone derivatives,oxidation,UNRESOLVED,0.23459544777870178,,,
ptm,arginine hydroimidazolone derivatives,tryptophan nitration,UNRESOLVED,0.32319504022598267,,,
ptm,arginine hydroimidazolone derivatives,tyrosine chlorination,UNRESOLVED,0.29060786962509155,,,
ptm,arginine hydroimidazolone derivatives,tyrosine nitration,UNRESOLVED,0.29456570744514465,,,
ptm,arginine methylation,acetylation,UNRESOLVED,0.5080908536911011,,,
ptm,arginine methylation,carbamidomethylation,UNRESOLVED,0.5936186909675598,,,
ptm,arginine methylation,monomethylated residue,UNRESOLVED,0.6430116295814514,,MOD:00599,
ptm,arginine methylation,oxidation,UNRESOLVED,0.387312650680542,,,
ptm,arginine pyrimidine,4-hydroxynonenal addition,UNRESOLVED,0.2851203382015228,,,
ptm,arginine pyrimidine,4-oxononenal addition,UNRESOLVED,0.32236820459365845,,,
ptm,arginine pyrimidine,acetoacetylation,UNRESOLVED,0.19364826381206512,,,
ptm,arginine pyrimidine,"arginine hydroimidazolone derivatives (g-h1, mg-h1, 3dg-h1)",UNRESOLVED,0.44998496770858765,,,
ptm,arginine pyrimidine,arginine pyrimidine,EXACT_LEXICAL,1.0,,,
ptm,arginine pyrimidine,asparagine deamidation,UNRESOLVED,0.44208383560180664,,,
ptm,arginine pyrimidine,carbamidomethyl,UNRESOLVED,0.41743114590644836,,,
ptm,arginine pyrimidine,carboxyethyl lysine,UNRESOLVED,0.42013248801231384,,,
ptm,arginine pyrimidine,carboxymethyl lysine,UNRESOLVED,0.37985169887542725,,,
ptm,arginine pyrimidine,cysteine carbamidomethylation,UNRESOLVED,0.3265862464904785,,,
ptm,arginine pyrimidine,glutamine deamidation,UNRESOLVED,0.4472373127937317,,,
ptm,arginine pyrimidine,lysine acetylation,UNRESOLVED,0.3169703483581543,,,
ptm,arginine pyrimidine,lysine early glycation,UNRESOLVED,0.3312028646469116,,,
ptm,arginine pyrimidine,lysine pyrraline,UNRESOLVED,0.5975996255874634,,,
ptm,arginine pyrimidine,methionine oxidation,UNRESOLVED,0.3005773425102234,,,
ptm,arginine pyrimidine,oxidation,UNRESOLVED,0.23132699728012085,,,
ptm,arginine pyrimidine,tryptophan nitration,UNRESOLVED,0.3010231852531433,,,
ptm,arginine pyrimidine,tyrosine chlorination,UNRESOLVED,0.31548190116882324,,,
ptm,arginine pyrimidine,tyrosine nitration,UNRESOLVED,0.2961544394493103,,,
ptm,arginine to phosphoserine,arginine to phosphoserine,EXACT_LEXICAL,1.0,,,
ptm,arginine to phosphoserine,arginine to serine,SEMANTIC_CANDIDATE,0.8428305983543396,,,
ptm,arginine to phosphoserine,carbamidomethylation,UNRESOLVED,0.3640872538089752,,,
ptm,arginine to phosphoserine,monohydroxylated residue,UNRESOLVED,0.3988384008407593,,MOD:00425,
ptm,arginine to phosphoserine,oxidation,UNRESOLVED,0.3375438451766968,,,
ptm,arginine to phosphoserine,phosphorylation,UNRESOLVED,0.4923432469367981,,,
ptm,arginine to phosphoserine,proline to alanine,UNRESOLVED,0.5845287442207336,,,
ptm,arginine to phosphoserine,proline to phosphoserine,SEMANTIC_CANDIDATE,0.7068275213241577,,,
ptm,arginine to phosphoserine,proline to serine,UNRESOLVED,0.6862871646881104,,,
ptm,arginine to phosphoserine,protein n-terminal acetylation,UNRESOLVED,0.4131404161453247,,,
ptm,arginine-methylated,acetylation,UNRESOLVED,0.4631318747997284,,,
ptm,arginine-methylated,asymmetric dimethyl-l-arginine,SEMANTIC_CANDIDATE,0.7158717513084412,,MOD:00077,
ptm,arginine-methylated,carbamidomethylation,UNRESOLVED,0.5757285952568054,,,
ptm,arginine-methylated,methylation,UNRESOLVED,0.6527150869369507,,,
ptm,arginine-methylated,n6,UNRESOLVED,0.4126718044281006,,,
ptm,arginine-methylated,oxidation,UNRESOLVED,0.365847647190094,,,
ptm,arginine-methylated,symmetric dimethyl-l-arginine,UNRESOLVED,0.6858844757080078,,MOD:00076,
ptm,arginine-methylation,arginine methylation,SEMANTIC_CANDIDATE,0.9940853118896484,,,
ptm,arginine-methylation,asymmetric dimethyl-l-arginine,UNRESOLVED,0.6514742374420166,,MOD:00077,
ptm,arginine-methylation,cysteine carbamidomethylation,UNRESOLVED,0.5388906002044678,,,
ptm,arginine-methylation,methionine oxidation,UNRESOLVED,0.5646328330039978,,,
ptm,arginine-methylation,n6,UNRESOLVED,0.3670008182525635,,,
ptm,arginine-methylation,protein n-terminal acetylation,UNRESOLVED,0.5514805316925049,,,
ptm,arginine-methylation,symmetric dimethyl-l-arginine,UNRESOLVED,0.6159586310386658,,MOD:00076,
ptm,asparagine and glutamine deamidation,asparagine and glutamine deamidation,EXACT_LEXICAL,1.0,,,
ptm,asparagine and glutamine deamidation,carbamidomethylation,UNRESOLVED,0.5087891221046448,,,
ptm,asparagine and glutamine deamidation,deamidated residue,SEMANTIC_CANDIDATE,0.7361878156661987,,MOD:00400,
ptm,asparagine and glutamine deamidation,monohydroxylated residue,UNRESOLVED,0.4193468689918518,,MOD:00425,
ptm,asparagine and glutamine deamidation,oxidation of methionines,UNRESOLVED,0.4186890721321106,,,
ptm,asparagine and glutamine deamidation,phosphorylated residue,UNRESOLVED,0.40010154247283936,,MOD:00696,
ptm,asparagine and glutamine deamidation,"phosphorylation of s, t, or y",UNRESOLVED,0.38416382670402527,,,
ptm,asparagine and glutamine deamidation,protein n-terminal acetylation,UNRESOLVED,0.5960568785667419,,,
ptm,asparagine deamidation,4-hydroxynonenal addition,UNRESOLVED,0.41777512431144714,,,
ptm,asparagine deamidation,4-oxononenal addition,UNRESOLVED,0.43865126371383667,,,
ptm,asparagine deamidation,acetoacetylation,UNRESOLVED,0.38611215353012085,,,
ptm,asparagine deamidation,"arginine hydroimidazolone derivatives (g-h1, mg-h1, 3dg-h1)",UNRESOLVED,0.32947859168052673,,,
ptm,asparagine deamidation,arginine pyrimidine,UNRESOLVED,0.44208383560180664,,,
ptm,asparagine deamidation,asparagine deamidation,EXACT_LEXICAL,1.0,,,
ptm,asparagine deamidation,carbamidomethyl,UNRESOLVED,0.3532637357711792,,,
ptm,asparagine deamidation,carboxyethyl lysine,UNRESOLVED,0.319811075925827,,,
ptm,asparagine deamidation,carboxymethyl lysine,UNRESOLVED,0.29593437910079956,,,
ptm,asparagine deamidation,cysteine carbamidomethylation,UNRESOLVED,0.4790710210800171,,,
ptm,asparagine deamidation,glutamine deamidation,SEMANTIC_CANDIDATE,0.7683709859848022,,,
ptm,asparagine deamidation,lysine acetylation,UNRESOLVED,0.47256264090538025,,,
ptm,asparagine deamidation,lysine early glycation,UNRESOLVED,0.43833988904953003,,,
ptm,asparagine deamidation,lysine pyrraline,UNRESOLVED,0.3526698052883148,,,
ptm,asparagine deamidation,methionine oxidation,UNRESOLVED,0.43653690814971924,,,
ptm,asparagine deamidation,oxidation,UNRESOLVED,0.33880937099456787,,,
ptm,asparagine deamidation,tryptophan nitration,UNRESOLVED,0.5410534143447876,,,
ptm,asparagine deamidation,tyrosine chlorination,UNRESOLVED,0.4138086140155792,,,
ptm,asparagine deamidation,tyrosine nitration,UNRESOLVED,0.4916331470012665,,,
ptm,asparagine deamination,asparagine deamination,EXACT_LEXICAL,1.0,,,
ptm,asparagine deamination,carbamidomethylation,UNRESOLVED,0.5255075693130493,,,
ptm,asparagine deamination,iodoacetamide derivatized residue,UNRESOLVED,0.4446187913417816,,MOD:00397,
ptm,asparagine deamination,methionine oxidation,UNRESOLVED,0.4420650601387024,,,
ptm,asparagine deamination,monohydroxylated residue,UNRESOLVED,0.38195186853408813,,MOD:00425,
ptm,auto-sumoylation,deaminated residue,UNRESOLVED,0.4032524824142456,,MOD:01160,
ptm,auto-sumoylation,methylthiolated residue,UNRESOLVED,0.3864724040031433,,MOD:01153,
ptm,auto-sumoylation,monohydroxylated residue,UNRESOLVED,0.47345587611198425,,MOD:00425,
ptm,auto-sumoylation,ubiquitination signature dipeptidyl lysine,UNRESOLVED,0.511847972869873,,MOD:00492,
ptm,benzylpenicillin-modified,bp modification on cysteinylated cys (cysbp) (+453.10),UNRESOLVED,0.4282536506652832,,,
ptm,benzylpenicillin-modified,bp modifications on lys/arg/his/cys (+334.10),UNRESOLVED,0.35697993636131287,,,
ptm,benzylpenicillin-modified,cysteinylation (disulfide with free l-cysteine),UNRESOLVED,0.3191743791103363,,MOD:00765,
ptm,benzylpenicillin-modified,cysteinylation of cys (+119.00),UNRESOLVED,0.33194756507873535,,,
ptm,benzylpenicillin-modified,deamidated residue,UNRESOLVED,0.22809144854545593,,MOD:00400,
ptm,benzylpenicillin-modified,deamidation of asn/gln (+0.98),UNRESOLVED,0.2281518280506134,,,
ptm,benzylpenicillin-modified,monohydroxylated residue,UNRESOLVED,0.2802731394767761,,MOD:00425,
ptm,benzylpenicillin-modified,oxidation of met (+15.99),UNRESOLVED,0.3320443630218506,,,
ptm,biotin,acetylation of protein n terminus,UNRESOLVED,0.3486601710319519,,,
ptm,biotin,cysteine carbamidomethylation,UNRESOLVED,0.425109326839447,,,
ptm,biotin,methionine oxidation,UNRESOLVED,0.37238991260528564,,,
ptm,biotin,myristoylated residue,UNRESOLVED,0.40392082929611206,,MOD:00438,
ptm,biotin-phenol conjugation of tyrosine,biotin-phenol conjugation of tyrosine,EXACT_LEXICAL,1.0,,,
ptm,biotin-phenol conjugation of tyrosine,carbamidomethylation,UNRESOLVED,0.2757769227027893,,,
ptm,biotin-phenol conjugation of tyrosine,n-terminal acetylation,UNRESOLVED,0.28214049339294434,,,
ptm,biotin-phenol conjugation of tyrosine,n-terminal conversion of gln to pyroglu,UNRESOLVED,0.3710443675518036,,,
ptm,biotin-phenol conjugation of tyrosine,oxidation,UNRESOLVED,0.2774212062358856,,,
ptm,biotin-phenol on tyrosine,biotin-phenol conjugation of tyrosine,SEMANTIC_CANDIDATE,0.8583106994628906,,,
ptm,biotin-phenol on tyrosine,carbamidomethylation,UNRESOLVED,0.2283485233783722,,,
ptm,biotin-phenol on tyrosine,n-terminal acetylation,UNRESOLVED,0.253790944814682,,,
ptm,biotin-phenol on tyrosine,n-terminal conversion of gln to pyroglu,UNRESOLVED,0.28314441442489624,,,
ptm,biotin-phenol on tyrosine,oxidation,UNRESOLVED,0.2652038037776947,,,
ptm,biotinylated iodoacetamide,acetylation of n-terminus,UNRESOLVED,0.32441505789756775,,,
ptm,biotinylated iodoacetamide,biotinylated iodoacetamide,EXACT_LEXICAL,1.0,,,
ptm,biotinylated iodoacetamide,carbamidomethylation,UNRESOLVED,0.355516642332077,,,
ptm,biotinylated iodoacetamide,iodoacetamide derivatized amino-terminal residue,UNRESOLVED,0.6619823575019836,,MOD:01090,
ptm,biotinylated iodoacetamide,n-ethylmaleimide on cysteines,UNRESOLVED,0.36667048931121826,,,
ptm,biotinylated iodoacetamide,n-terminal acetylation,UNRESOLVED,0.3206638693809509,,,
ptm,biotinylated iodoacetamide,oxidation of methionine,UNRESOLVED,0.2446422129869461,,,
ptm,biotinylation,cysteine carbamidomethylation,UNRESOLVED,0.48555225133895874,MOD:01885,,
ptm,biotinylation,iodoacetamide derivatized residue,UNRESOLVED,0.424883097410202,MOD:01885,MOD:00397,
ptm,biotinylation,methionine oxidation,UNRESOLVED,0.4225040376186371,MOD:01885,,
ptm,biotinylation,monohydroxylated residue,UNRESOLVED,0.40555182099342346,MOD:01885,MOD:00425,
ptm,biotinylation,n-terminal acetylation,UNRESOLVED,0.49684977531433105,MOD:01885,,
ptm,biotinylation,phosphorylation on sty residues,UNRESOLVED,0.44568437337875366,MOD:01885,,
ptm,c carbamidomethylation,ammonia-loss,UNRESOLVED,0.4331771731376648,,,
ptm,c carbamidomethylation,c carbamidomethylation,EXACT_LEXICAL,1.0,,,
ptm,c carbamidomethylation,deamidation (nq),UNRESOLVED,0.5124054551124573,,,
ptm,c carbamidomethylation,iodoacetamide derivatized residue,UNRESOLVED,0.416825532913208,,MOD:00397,
ptm,c carbamidomethylation,methionine oxidation,UNRESOLVED,0.535637378692627,,,
ptm,c carbamidomethylation,monohydroxylated residue,UNRESOLVED,0.49923276901245117,,MOD:00425,
ptm,c carbamidomethylation,n-term acetylation,UNRESOLVED,0.5612421035766602,,,
ptm,c carbamidomethylation,n-term m excision,UNRESOLVED,0.3987959921360016,,,
ptm,c carbamidomethylation,ox(m),UNRESOLVED,0.4372236430644989,,,
ptm,c carbamidomethylation,oxidation,UNRESOLVED,0.3461713194847107,,,
ptm,c carbamidomethylation,pyro-glu,UNRESOLVED,0.2885001599788666,,,
ptm,c-mannose,deoxyhexosylated residue,UNRESOLVED,0.5780091285705566,,MOD:00736,
