pxd,cohort,agent,field,old_count,new_count,status,equivalent_pairs,hierarchical_inclusive_pairs,semantic_inclusive_pairs,equivalent_jaccard,unmatched_earlier,unmatched_expanded
PXD050351,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf-x""]"
PXD050351,abstract_only,TechnicalAgent,labeling,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050351,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""quadrupole-orbitrap""]"
PXD050351,abstract_only,TechnicalAgent,ptm,0,8,expanded_only_field,0,0,0,0.0,[],"[""acetylated residue"", ""carbamidomethylated cysteine"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""n-terminal protein acetylation"", ""oxidation of methionine"", ""phosphorylated residue"", ""phosphorylation of serine, threonine and tyrosine""]"
PXD050351,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dtt""]"
PXD050351,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""50 mm dtt""]"
PXD050479,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD050479,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iaa""]"
PXD050479,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""15 mm""]"
PXD050479,abstract_only,TechnicalAgent,cleavage_agent,0,2,expanded_only_field,0,0,0,0.0,[],"[""lys-c"", ""trypsin""]"
PXD050479,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""hcd""]"
PXD050479,abstract_only,TechnicalAgent,instrument,0,2,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf"", ""q-exactive""]"
PXD050479,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD050479,abstract_only,TechnicalAgent,labeling,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD050479,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD050479,abstract_only,TechnicalAgent,ptm,0,2,expanded_only_field,0,0,0,0.0,[],"[""carbamidomethyl cysteine"", ""iodoacetamide derivatized residue""]"
PXD050479,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dtt""]"
PXD050479,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""5 mm""]"
PXD050581,with_methods,TechnicalAgent,acquisition_method,3,2,partial_overlap,2,2,2,0.6666666666666666,"[""prm""]",[]
PXD050581,with_methods,TechnicalAgent,alkylation_reagent,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD050581,with_methods,TechnicalAgent,alkylation_concentration,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD050581,with_methods,TechnicalAgent,cleavage_agent,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050581,with_methods,TechnicalAgent,collision_energy,3,3,no_accepted_overlap_review,0,0,0,0.0,"[""nce of 28%"", ""nce of 30%"", ""nce of 32%""]","[""28%"", ""30%"", ""32%""]"
PXD050581,with_methods,TechnicalAgent,enrichment_method,1,0,earlier_only_field,0,0,0,0.0,"[""hpg-ald""]",[]
PXD050581,with_methods,TechnicalAgent,fractionation_method,1,0,earlier_only_field,0,0,0,0.0,"[""high-ph""]",[]
PXD050581,with_methods,TechnicalAgent,fragmentation_method,3,3,equivalent_value_sets,3,3,3,1.0,[],[]
PXD050581,with_methods,TechnicalAgent,instrument,4,5,partial_overlap,0,0,3,0.0,"[""q exactive""]","[""orbitrap exploristm 480 mass spectrometer (thermofisher scientific, bremen, de) coupled with an lc evosep one system, with a pre\u2010programmed whisper100 10spd method using an acclaimtm pepmaptm rslc c18 column (1.9 \u03bcm, 75 \u03bcm \u00d7 150 mm, thermofisher scientific)."", ""q exactive mass spectrometer (thermofisher scientific, bremen, de) coupled to an easy\u2010nlctm 1200 chromatography system (thermofisher scientific).""]"
PXD050581,with_methods,TechnicalAgent,ionization_type,1,0,earlier_only_field,0,0,0,0.0,"[""nanoesi""]",[]
PXD050581,with_methods,TechnicalAgent,labeling,1,2,partial_overlap,1,1,1,0.5,[],"[""ms1 intensity based label-free quantification method""]"
PXD050581,with_methods,TechnicalAgent,mass_analyzer,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050581,with_methods,TechnicalAgent,ptm,9,13,partial_overlap,8,8,9,0.5714285714285714,[],"[""acetylated residue"", ""deamidation (n)"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD050581,with_methods,TechnicalAgent,reduction_reagent,1,2,partial_overlap,1,1,1,0.5,[],"[""tris\u2010(2\u2010carboxyethyl)\u2010phosphine""]"
PXD050581,with_methods,TechnicalAgent,reduction_concentration,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD050772,abstract_only,TechnicalAgent,acquisition_method,0,2,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition"", ""dda""]"
PXD050772,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iaa""]"
PXD050772,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10mm""]"
PXD050772,abstract_only,TechnicalAgent,cleavage_agent,0,2,expanded_only_field,0,0,0,0.0,[],"[""lysc"", ""trypsin""]"
PXD050772,abstract_only,TechnicalAgent,collision_energy,0,3,expanded_only_field,0,0,0,0.0,[],"[""35"", ""36"", ""65%""]"
PXD050772,abstract_only,TechnicalAgent,enrichment_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""fe-nta spin column""]"
PXD050772,abstract_only,TechnicalAgent,fractionation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""basic ph reversed phase chromatography""]"
PXD050772,abstract_only,TechnicalAgent,fragmentation_method,0,2,expanded_only_field,0,0,0,0.0,[],"[""cid"", ""hcd""]"
PXD050772,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap eclipse""]"
PXD050772,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nanoeasy-nlc 1200 lc pump""]"
PXD050772,abstract_only,TechnicalAgent,labeling,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050772,abstract_only,TechnicalAgent,mass_analyzer,0,2,expanded_only_field,0,0,0,0.0,[],"[""orbitrap"", ""quadrupole ion trap""]"
PXD050772,abstract_only,TechnicalAgent,ptm,2,8,partial_overlap,0,0,2,0.0,[],"[""asparagine/glutamine deamidation"", ""deamidated residue"", ""iodoacetamide derivatized residue"", ""methionine oxidation"", ""monohydroxylated residue"", ""serine/threonine/tyrosine phosphorylation""]"
PXD050772,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""tcep""]"
PXD050772,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10mm""]"
PXD050909,with_methods,TechnicalAgent,acquisition_method,1,5,partial_overlap,1,1,1,0.2,[],"[""data-dependent acquisition"", ""dda"", ""is-prm"", ""srm/mrm""]"
PXD050909,with_methods,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide derivatized residue""]"
PXD050909,with_methods,TechnicalAgent,cleavage_agent,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050909,with_methods,TechnicalAgent,collision_energy,6,6,no_accepted_overlap_review,0,0,0,0.0,"[""30%"", ""32%"", ""34%"", ""34.1%"", ""45%"", ""55%""]","[""32% collision energy"", ""34% collision energy"", ""34.1% collision energy"", ""55% collision energy"", ""ms3 hcd collision energy of 45%"", ""normalized collision energy at 30%""]"
PXD050909,with_methods,TechnicalAgent,fractionation_method,1,2,partial_overlap,1,1,1,0.5,[],"[""high ph reversed phase peptide fractionation kit""]"
PXD050909,with_methods,TechnicalAgent,fragmentation_method,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD050909,with_methods,TechnicalAgent,instrument,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD050909,with_methods,TechnicalAgent,ionization_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nanoesi""]","[""esi""]"
PXD050909,with_methods,TechnicalAgent,labeling,1,2,partial_overlap,1,1,1,0.5,[],"[""shtmtpro""]"
PXD050909,with_methods,TechnicalAgent,mass_analyzer,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050909,with_methods,TechnicalAgent,ptm,5,7,partial_overlap,5,5,5,0.7142857142857143,[],"[""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD050909,with_methods,TechnicalAgent,reduction_reagent,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050909,with_methods,TechnicalAgent,reduction_concentration,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD050991,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-independent acquisition""]"
PXD050991,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD050991,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""55 mm""]"
PXD050991,abstract_only,TechnicalAgent,cleavage_agent,0,2,expanded_only_field,0,0,0,0.0,[],"[""lys-c"", ""trypsin""]"
PXD050991,abstract_only,TechnicalAgent,fractionation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""high-ph""]"
PXD050991,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap exploris 480""]"
PXD050991,abstract_only,TechnicalAgent,labeling,1,2,partial_overlap,1,1,1,0.5,[],"[""label-free""]"
PXD050991,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD050991,abstract_only,TechnicalAgent,ptm,0,1,expanded_only_field,0,0,0,0.0,[],"[""no ptms are included in the dataset""]"
PXD050991,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dtt""]"
PXD050991,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10 mm""]"
PXD051089,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD051089,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD051089,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""55mm""]"
PXD051089,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD051089,abstract_only,TechnicalAgent,collision_energy,0,1,expanded_only_field,0,0,0,0.0,[],"[""30""]"
PXD051089,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""hcd""]"
PXD051089,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap exploris 480""]"
PXD051089,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD051089,abstract_only,TechnicalAgent,labeling,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD051089,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD051089,abstract_only,TechnicalAgent,ptm,0,2,expanded_only_field,0,0,0,0.0,[],"[""cysteine carbamidomethylation"", ""methionine oxidation""]"
PXD051089,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""tris(2-carboxyethyl) phosphine""]"
PXD051089,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10mm""]"
PXD051224,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD051224,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""carbamidomethylation""]"
PXD051224,abstract_only,TechnicalAgent,cleavage_agent,0,2,expanded_only_field,0,0,0,0.0,[],"[""smart digesttm trypsin kit by thermo scientific"", ""trypsin""]"
PXD051224,abstract_only,TechnicalAgent,collision_energy,0,2,expanded_only_field,0,0,0,0.0,[],"[""20 ev"", ""59 ev""]"
PXD051224,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""pasef/msms""]"
PXD051224,abstract_only,TechnicalAgent,instrument,0,2,expanded_only_field,0,0,0,0.0,[],"[""bruker daltonics timstof series"", ""orbitrap fusion lumos""]"
PXD051224,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD051224,abstract_only,TechnicalAgent,labeling,0,1,expanded_only_field,0,0,0,0.0,[],"[""label-free""]"
PXD051224,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""timstof""]"
PXD051224,abstract_only,TechnicalAgent,ptm,0,6,expanded_only_field,0,0,0,0.0,[],"[""acetylated residue"", ""acetylation (n-terminus)"", ""carbamidomethylation"", ""carbamoylated residue"", ""deamidated residue"", ""oxidation on methionine""]"
PXD051473,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-independent acquisition""]"
PXD051473,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD051473,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""200 mm iodoacetamide""]"
PXD051473,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin/lysc""]"
PXD051473,abstract_only,TechnicalAgent,collision_energy,0,1,expanded_only_field,0,0,0,0.0,[],"[""26""]"
PXD051473,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""normalised collision energy""]"
PXD051473,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf-x""]"
PXD051473,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD051473,abstract_only,TechnicalAgent,labeling,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD051473,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD051473,abstract_only,TechnicalAgent,ptm,0,5,expanded_only_field,0,0,0,0.0,[],"[""acetylation of the protein n-termini"", ""carbamidomethylation of cysteine residues"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""oxidation of methionine residues""]"
PXD051473,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dtt""]"
PXD051473,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""0.1m dtt""]"
PXD051689,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD051689,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD051689,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive""]"
PXD051689,abstract_only,TechnicalAgent,labeling,0,1,expanded_only_field,0,0,0,0.0,[],"[""spectrum counting""]"
PXD051689,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD051689,abstract_only,TechnicalAgent,ptm,0,1,expanded_only_field,0,0,0,0.0,[],"[""no ptms are included in the dataset""]"
PXD051737,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD051737,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD051737,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD051737,abstract_only,TechnicalAgent,enrichment_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""antibody""]"
PXD051737,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""hcd""]"
PXD051737,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf""]"
PXD051737,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nanoesi""]"
PXD051737,abstract_only,TechnicalAgent,labeling,0,1,expanded_only_field,0,0,0,0.0,[],"[""label-free""]"
PXD051737,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD051737,abstract_only,TechnicalAgent,ptm,0,4,expanded_only_field,0,0,0,0.0,[],"[""acetylation (protein n-term)"", ""carbamidomethylation (c)"", ""no ptms are included in the dataset"", ""oxidation (m)""]"
PXD051889,abstract_only,TechnicalAgent,acquisition_method,0,2,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition"", ""dda""]"
PXD051889,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD051889,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""modified porcine trypsin/lys-c""]"
PXD051889,abstract_only,TechnicalAgent,enrichment_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""imac""]"
PXD051889,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""hcd""]"
PXD051889,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf-x""]"
PXD051889,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nanoesi""]"
PXD051889,abstract_only,TechnicalAgent,labeling,0,1,expanded_only_field,0,0,0,0.0,[],"[""label free""]"
PXD051889,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD051889,abstract_only,TechnicalAgent,ptm,1,8,partial_overlap,0,0,1,0.0,[],"[""acetylated residue"", ""acetylation of proteins\u2019 n-termini"", ""cysteine carbamidomethylation"", ""iodoacetamide derivatized residue"", ""methionine oxidation"", ""monohydroxylated residue"", ""serine, threonine and tyrosine phosphorylation""]"
PXD052011,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD052011,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""chloroacetamide""]"
PXD052011,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10 mm""]"
PXD052011,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD052011,abstract_only,TechnicalAgent,collision_energy,0,1,expanded_only_field,0,0,0,0.0,[],"[""32""]"
PXD052011,abstract_only,TechnicalAgent,enrichment_method,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""uv crosslink""]","[""xrnax""]"
PXD052011,abstract_only,TechnicalAgent,fractionation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""high-ph""]"
PXD052011,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""hcd""]"
PXD052011,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf-x""]"
PXD052011,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nanoesi""]"
PXD052011,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD052011,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD052011,abstract_only,TechnicalAgent,ptm,0,8,expanded_only_field,0,0,0,0.0,[],"[""acetylated residue"", ""carbamidomethylation"", ""deamidated residue"", ""deamidation"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""n-terminal acetylation"", ""oxidation""]"
PXD052011,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""tcep""]"
PXD052011,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""5 mm""]"
PXD052205,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD052205,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""2-chloroacetamide""]"
PXD052205,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""55 mm""]"
PXD052205,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD052205,abstract_only,TechnicalAgent,enrichment_method,1,0,earlier_only_field,0,0,0,0.0,"[""immunoprecipitation""]",[]
PXD052205,abstract_only,TechnicalAgent,instrument,0,2,expanded_only_field,0,0,0,0.0,[],"[""bruker timstof pro"", ""orbitrap fusion lumos""]"
PXD052205,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD052205,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""protein abundance index - pai""]"
PXD052205,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD052205,abstract_only,TechnicalAgent,ptm,0,2,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD052205,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""tcep""]"
PXD052205,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10 mm""]"
PXD052554,abstract_only,TechnicalAgent,acquisition_method,2,1,partial_overlap,1,1,1,0.5,"[""dia""]",[]
PXD052554,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD052554,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""20 mm""]"
PXD052554,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD052554,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap fusion lumos""]"
PXD052554,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nanoesi""]"
PXD052554,abstract_only,TechnicalAgent,labeling,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD052554,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD052554,abstract_only,TechnicalAgent,ptm,0,2,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide derivatized residue"", ""monohydroxylated residue""]"
PXD052554,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dithiothreitol (dtt)""]"
PXD052554,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""10 mm""]"
PXD052756,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""dda""]"
PXD052756,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD052756,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""17 mm""]"
PXD052756,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin/lys-c protease mix""]"
PXD052756,abstract_only,TechnicalAgent,collision_energy,0,1,expanded_only_field,0,0,0,0.0,[],"[""30""]"
PXD052756,abstract_only,TechnicalAgent,fractionation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""high ph reversed-phase peptide fractionation kit""]"
PXD052756,abstract_only,TechnicalAgent,fragmentation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""high-energy collision-induced dissociation""]"
PXD052756,abstract_only,TechnicalAgent,instrument,0,1,expanded_only_field,0,0,0,0.0,[],"[""q exactive hf""]"
PXD052756,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""esi""]"
PXD052756,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD052756,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
PXD052756,abstract_only,TechnicalAgent,ptm,0,7,expanded_only_field,0,0,0,0.0,[],"[""acetylated residue"", ""carbamidomethylation of cysteine"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""n terminus acetylation"", ""oxidation of methionine"", ""tmt6plex-126 reporter+balance reagent acylated residue""]"
PXD052756,abstract_only,TechnicalAgent,reduction_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""dtt""]"
PXD052756,abstract_only,TechnicalAgent,reduction_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""8 mm""]"
PXD052912,abstract_only,TechnicalAgent,acquisition_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition""]"
PXD052912,abstract_only,TechnicalAgent,alkylation_reagent,0,1,expanded_only_field,0,0,0,0.0,[],"[""iodoacetamide""]"
PXD052912,abstract_only,TechnicalAgent,alkylation_concentration,0,1,expanded_only_field,0,0,0,0.0,[],"[""40 mm""]"
PXD052912,abstract_only,TechnicalAgent,cleavage_agent,0,1,expanded_only_field,0,0,0,0.0,[],"[""trypsin""]"
PXD052912,abstract_only,TechnicalAgent,collision_energy,0,1,expanded_only_field,0,0,0,0.0,[],"[""30%""]"
PXD052912,abstract_only,TechnicalAgent,fractionation_method,0,1,expanded_only_field,0,0,0,0.0,[],"[""high-ph reversed-phase peptide fractionation""]"
PXD052912,abstract_only,TechnicalAgent,instrument,0,2,expanded_only_field,0,0,0,0.0,[],"[""orbitrap exploris 480"", ""orbitrap fusion""]"
PXD052912,abstract_only,TechnicalAgent,ionization_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""nsi""]"
PXD052912,abstract_only,TechnicalAgent,labeling,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label-free""]","[""tmt""]"
PXD052912,abstract_only,TechnicalAgent,mass_analyzer,0,1,expanded_only_field,0,0,0,0.0,[],"[""orbitrap""]"
