agent,pxd_id,field,golden,llm,match_type,score,replicate,model,model_dir,arm
BiologicalAgent,PXD060381,species,Homo sapiens,Homo sapiens,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,mesenchymal stem cell,HIERARCHICAL,0.9,2,Gemma 4 31B,gemma4_31b,S5
BiologicalAgent,PXD060381,cell_line,ASC52telo,ASC52telo,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
BiologicalAgent,PXD060381,disease,degenerative disc disease,normal,NO_MATCH,0.24807101488113403,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,"Lys-C, trypsin",EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),SILAC,NO_MATCH,0.40862,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD001856,reduction_reagent,DTT,DTT,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD002619,instrument,Q Exactive,Q Exactive,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD002619,label,SILAC,SILAC,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD005982,label,label-free,label-free,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD005982,reduction_reagent,DTT,DTT,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD006847,cleavage_agent,trypsin; Lys-C,"trypsin, Lys-C",EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD006847,label,Label-free,label-free,NORMALIZED,0.95,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD006847,reduction_reagent,DTT,DTT,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD012439,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD012439,reduction_reagent,DTT,dithiothreitol,SEMANTIC,0.9120936989784241,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD013543,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD013543,label,label-free,label-free,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD013809,cleavage_agent,Lys-C; trypsin,trypsin,SEMANTIC,0.710153,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD013809,label,SILAC,SILAC,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD013809,reduction_reagent,DTT,DTT,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD014762,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD015272,label,SILAC (light: Lys/Arg; heavy: Lys/Arg),SILAC,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD015289,cleavage_agent,trypsin; Lys-C,Trypsin/Lys-C,EXACT,0.975,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD015289,label,label-free,label-free,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD015289,reduction_reagent,dithiothreitol (DTT),DTT,SEMANTIC,0.9569520950317383,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD018830,instrument,Q Exactive HF-X,Q-Exactive Plus,SEMANTIC,0.8710722923278809,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD018830,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD018830,collision_energy,30,30,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD019394,instrument,LTQ Orbitrap,LTQ-Orbitrap,SEMANTIC,0.9744685888290405,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD019394,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD021383,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD021383,reduction_reagent,dithiothreitol (DTT),dithiothreitol (DTT),EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD022741,instrument,Orbitrap Fusion Lumos,Orbitrap Fusion Lumos,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD022741,label,TMT126; TMT127N; TMT127C; TMT128N; TMT128C; TMT129N; TMT129C; TMT130N; TMT130C; TMT131N; TMT131C,TMT11,SEMANTIC,0.732702374458313,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD026287,instrument,LTQ Orbitrap Velos,LTQ Orbitrap Velos Pro,SEMANTIC,0.9835607409477234,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD026287,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD028781,cleavage_agent,Trypsin; Lys-C,Trypsin/LysC,SEMANTIC,0.966385,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD028781,label,label-free,label-free,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD029966,instrument,TripleTOF 6600,TripleTOF 6600,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD029966,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD029997,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD029997,reduction_reagent,TCEP,TCEP,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,LTQ-Orbitrap,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD030403,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,Orbitrap Fusion Tribrid,NO_MATCH,0.328304,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,label-free,NO_MATCH,0.382041,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD036655,cleavage_agent,trypsin,"Lys-C, trypsin",SEMANTIC,0.8283900022506714,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD036655,label,TMT10plex,TMT10 plex,SEMANTIC,0.9192981719970703,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD036655,reduction_reagent,DTT,DTT,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD036832,instrument,Q Exactive HF-X,Q Exactive HF-X,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD036832,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD040176,instrument,Orbitrap Fusion,Orbitrap Fusion,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD040176,label,Label free,label-free,SEMANTIC,0.9735952019691467,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD040722,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD040722,label,TMT16plex,TMT,SEMANTIC,0.7098262310028076,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD041681,instrument,Orbitrap Fusion Lumos Tribrid,Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer,SEMANTIC,0.8979113101959229,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD041681,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD042574,cleavage_agent,proteinase K; trypsin,trypsin,SEMANTIC,0.846173,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD042574,reduction_reagent,dithiothreitol (DTT),dithiothreitol (DTT),EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD043392,cleavage_agent,trypsin,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
TechnicalAgent,PXD060381,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD001856,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD002619,fractions,6,6,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD005982,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD005982,number_of_samples,9,9,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD006847,number_of_samples,10-100 cultured cells; single human islet cross sections,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD012439,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD012439,technical_replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD012439,number_of_samples,18,18,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD013543,replicates,8 per group,8,NO_MATCH,0.660871148109436,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD013543,technical_replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD013543,number_of_samples,16,16,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD014762,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD014762,number_of_samples,6,6,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD015272,replicates,2,1,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD015289,technical_replicates,6,3,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD018830,replicates,21,21,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD018830,fractions,1,6,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD018830,factor_value,Breast cancer (BC); Control,spiculated vs nonspiculated,NO_MATCH,0.295896,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD019394,fractions,13,the resulting peptides fractionated via strong cation exchange chromatography,NO_MATCH,0.2519679665565491,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD019394,factor_value,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis; enrichment of phosphorylated Protein; no enrichment,tissue type,NO_MATCH,0.337295,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD021383,replicates,4–6,1,NO_MATCH,0.5091010332107544,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD022741,replicates,3,1,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD022741,fractions,13,12,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD026287,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD026287,fractions,60,5,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD028781,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD028781,number_of_samples,2,6,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD029966,replicates,3,1,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD029966,fractions,1,1,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD029966,factor_value,AC=MS:1001251,pregnant vs virgin,NO_MATCH,0.3337912857532501,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD030403,replicates,2,1,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD030403,fractions,3,1,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD032098,fractions,1,4,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD034195,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD034195,number_of_samples,6,12,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD036655,replicates,5,5,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD036655,number_of_samples,10,10,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD036832,replicates,1,6,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD036832,fractions,8,96,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD036832,factor_value,liver180802-T0T6_HpH_1; liver180802-T0T6_HpH_2; liver180802-T0T6_HpH_3; liver180802-T0T6_HpH_4; liver180802-T0T6_HpH_5; liver180802-T0T6_HpH_6; liver180802-T0T6_HpH_7; liver180802-T0T6_HpH_8; liver180802-T12T18_HpH_1; liver180802-T12T18_HpH_2; liver180802-T12T18_HpH_3; liver180802-T12T18_HpH_4; liver180802-T12T18_HpH_5; liver180802-T12T18_HpH_6; liver180802-T12T18_HpH_7; liver180802-T12T18_HpH_8; lung180802-T0T6_HpH_1; lung180802-T0T6_HpH_2; lung180802-T0T6_HpH_3; lung180802-T0T6_HpH_4; lung180802-T0T6_HpH_5; lung180802-T0T6_HpH_6; lung180802-T0T6_HpH_7; lung180802-T0T6_HpH_8; lung180802-T12T18_HpH_1; lung180802-T12T18_HpH_2; lung180802-T12T18_HpH_3; lung180802-T12T18_HpH_4; lung180802-T12T18_HpH_5; lung180802-T12T18_HpH_6; lung180802-T12T18_HpH_7; lung180802-T12T18_HpH_8; spleen180802-T0T6_HpH_1; spleen180802-T0T6_HpH_2; spleen180802-T0T6_HpH_3; spleen180802-T0T6_HpH_4; spleen180802-T0T6_HpH_5; spleen180802-T0T6_HpH_6; spleen180802-T0T6_HpH_7; spleen180802-T0T6_HpH_8; spleen180802-T12T18_HpH_1; spleen180802-T12T18_HpH_2; spleen180802-T12T18_HpH_3; spleen180802-T12T18_HpH_4; spleen180802-T12T18_HpH_5; spleen180802-T12T18_HpH_6; spleen180802-T12T18_HpH_7; spleen180802-T12T18_HpH_8; plasma180802-T0T6_HpH_1; plasma180802-T0T6_HpH_2; plasma180802-T0T6_HpH_3; plasma180802-T0T6_HpH_4; plasma180802-T0T6_HpH_5; plasma180802-T0T6_HpH_6; plasma180802-T0T6_HpH_7; plasma180802-T0T6_HpH_8; plasma180802-T12T18_HpH_1; plasma180802-T12T18_HpH_2; plasma180802-T12T18_HpH_3; plasma180802-T12T18_HpH_4; plasma180802-T12T18_HpH_5; plasma180802-T12T18_HpH_6; plasma180802-T12T18_HpH_7; plasma180802-T12T18_HpH_8,treatment,NO_MATCH,0.332154,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD040176,replicates,1,1,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD040722,replicates,4,4,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD042574,number_of_samples,12,12,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD043392,replicates,2,3,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD060381,replicates,3,3,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
ExperimentalDesignAgent,PXD060381,number_of_samples,9,9,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S5
BiologicalAgent,PXD001856,species,human (Homo sapiens),,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD002619,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD002619,organ,breast cancer cell,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD002619,disease,breast cancer,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD005982,species,Oryza sativa L.,Oryza sativa; Oryza sativa L.; rice; Nipponbare,EXACT,1.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD005982,organ,pistil; seed,pistils; seeds,SEMANTIC,0.936498,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD005982,strain,Nipponbare (Oryza sativa L.),,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD006847,species,Homo sapiens,mammalian; human; cells; donors,NO_MATCH,0.825339,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD006847,organ,pancreas; islet,pancreatic; islet; islets; tissue; pancreata,EXACT,0.95,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD006847,cell_type,cultured cells,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD006847,cell_line,HeLa,HeLa,EXACT,1.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD006847,disease,Healthy control; Type 1 diabetes,type 1 diabetic,NO_MATCH,0.625337,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD012439,species,Riftia pachyptila,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD012439,organ,trophosome; vestimentum; plume,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013543,species,Rattus norvegicus,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013543,organ,left ventricle,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013543,disease,obesity,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013543,strain,Wistar,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013809,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD013809,cell_line,HeLa,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD014762,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD014762,organ,alveoli; blood vessels,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD014762,disease,Idiopathic Pulmonary Fibrosis (IPF),,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD015272,cell_line,HeLa,HEK293T; HT1080; Hela; 293T; HEK,NORMALIZED,0.95,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD015289,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD015289,organ,prostate,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD015289,disease,prostate cancer; benign prostatic hyperplasia (BPH); bladder cancer; renal cell carcinoma,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD018830,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD018830,organ,Breast epithelium,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD018830,disease,Breast cancer (BC); Control,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD019394,species,Mus musculus,mouse,SEMANTIC,0.7748880386352539,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD019394,organ,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,brain; brown fat; heart; liver; lung; kidney; pancreas; spleen; testis,EXACT,0.988889,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD019394,cell_type,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD019394,disease,normal,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD021383,species,Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; Saccharomyces cerevisiae; Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD022741,species,Saccharomyces cerevisiae,yeast,SEMANTIC,0.8407402634620667,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD026287,species,Arabidopsis thaliana,Arabidopsis,SEMANTIC,0.9019807577133179,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD026287,organ,whole seedlings,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD026287,cell_type,plant cell,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD028781,species,Toxoplasma gondii,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD028781,cell_line,HFF-1,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD028781,strain,RH tachyzoites; RHΔku80,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029966,species,Homo sapiens; Mus musculus,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029966,organ,serum,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029997,species,Saccharomyces cerevisiae,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029997,cell_type,yeast,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029997,cell_line,Saccharomyces cerevisiae BY4742,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD029997,strain,BY4742,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD030403,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD030403,organ,thyroid,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD030403,cell_type,thyroid epithelial cell,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD030403,cell_line,Nthy-ORI,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD030403,disease,normal,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD034195,species,Desulfuromonas acetexigens,Desulfobacterota; Desulfuromonas acetexigens; Deltaproteobacteria; D. acetexigens,EXACT,1.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD034195,cell_line,Desulfuromonas acetexigens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD036655,species,Mus musculus,Mouse,SEMANTIC,0.7748880386352539,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD036832,species,Mus musculus,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD036832,organ,Liver; Lungs; Spleen; Plasma,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD036832,disease,"""naive, sepsis""; sepsis",,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD040176,species,Diplonema papillatum,Diplonema papillatum,EXACT,1.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD040176,organ,Mitochondrial mitoribosomes,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD040176,cell_type,Diplonema papillatum,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD040722,species,Mus musculus,mouse; Mus musculus,EXACT,1.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD040722,organ,thoracic aorta; brain (cerebrum); gastrocnemius muscle; heart; kidney; liver; lung; abdominal skin,brain; cerebrum; gastrocnemius muscle; heart; kidney; liver; lung; thoracic aorta; muscle,SEMANTIC,0.921004,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD041681,species,homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD042574,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD042574,disease,oral squamous cell carcinoma (OSCC),,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD043392,species,Saccharomyces cerevisiae,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD043392,strain,W303-1,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD060381,species,Homo sapiens,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD060381,cell_line,ASC52telo,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
BiologicalAgent,PXD060381,disease,degenerative disc disease,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD001856,reduction_reagent,DTT,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD002619,instrument,Q Exactive,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD002619,label,SILAC,,NO_MATCH,0.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin; Trypsin/P,EXACT,1.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD005982,label,label-free,label-free,EXACT,1.0,2,GLM-4.7,glm4_7,S0
TechnicalAgent,PXD005982,reduction_reagent,DTT,DTT; DL-Dithiothreitol,EXACT,1.0,2,GLM-4.7,glm4_7,S0
