source_file,source_shard,age,cell_line,cell_type,developmental_stage,disease_state,material_type,sample_source,sex,species,tissue,biological_confidence_overall,biological_confidence_evidence_score,biological_confidence_completeness,biological_confidence_format_score,biological_replicate,experimental_design,factor_value,number_of_biological_replicates,number_of_fractions,number_of_samples,number_of_technical_replicates,technical_replicate,technology_type,experimental_design_confidence_overall,experimental_design_confidence_evidence_score,experimental_design_confidence_completeness,experimental_design_confidence_format_score,acquisition_method,alkylation_concentration,alkylation_reagent,cleavage_agent,collision_energy,enrichment_method,fractionation_method,fragmentation_method,instrument,ionization_type,labeling,mass_analyzer,ptm,reduction_concentration,reduction_reagent,technical_confidence_overall,technical_confidence_evidence_score,technical_confidence_completeness,technical_confidence_format_score
PXD067229,shard_5,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'induced neurons', 'ontology_name': 'intratelencephalic-projecting glutamatergic cortical neuron'}, {'value': 'Stem cell', 'ontology_name': 'stem cell'}]","[{'value': 'embryonic', 'ontology_name': False}, {'value': 'day 35', 'ontology_name': False}]","[{'value': 'Lysosomal storage disease', 'ontology_name': 'lysosomal storage disease'}, {'value': 'ASAH1 knockout', 'ontology_name': 'ASAH1-related sphingolipidosis'}]","{'value': 'Cell culture', 'ontology_name': False}","{'value': 'human embryonic stem cells', 'ontology_name': 'hESC cell'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'Cell culture', 'ontology_name': 'cell'}, {'value': 'Stem cell', 'ontology_name': 'stem cell'}]",0.937,1.0,0.684,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'treatment', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '18', 'ontology_name': False}","{'value': '1', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'TMT', 'ontology_name': False}",0.883,0.856,0.778,1.0,"[{'value': 'Data-dependent acquisition', 'ontology_name': False}, {'value': 'FAIMS', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Orbitrap Ascend', 'ontology_name': 'Orbitrap Ascend'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'TMT', 'ontology_name': False}, {'value': 'TMTpro 18-plex', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.897,0.994,0.5,1.0
PXD068527,shard_5,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'adult', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'tissue', 'ontology_name': False}","{'value': 'mice tissue', 'ontology_name': False}","{'value': 'male', 'ontology_name': False}","{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}","[{'value': 'Skeletal muscle', 'ontology_name': False}, {'value': 'Liver', 'ontology_name': 'liver'}, {'value': 'Heart', 'ontology_name': 'heart'}]",0.831,0.838,0.562,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Bottom-up proteomics', 'ontology_name': False}, {'value': 'shotgun proteomics', 'ontology_name': False}]",0.815,0.95,0.2,1.0,"{'value': 'Data-dependent acquisition', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide derivatized residue', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Label-free', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.882,1.0,0.412,1.0
PXD069754,shard_5,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HEK293T', 'ontology_name': 'HEK293T cell'}, {'value': 'U2OS', 'ontology_name': False}]","[{'value': 'kidney epithelial cell', 'ontology_name': 'kidney epithelial cell'}, {'value': 'bone cell', 'ontology_name': 'bone cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}, {'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}]","[{'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'bone', 'ontology_name': False}]",0.817,0.767,0.667,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'heat stress vs untreated control', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'bottom-up proteomics', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]",0.85,0.86,0.6,1.0,"[{'value': 'Data-dependent acquisition', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","[{'value': 'trypsin', 'ontology_name': False}, {'value': 'LysC', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'di-GLY antibody beads', 'ontology_name': False}","{'value': 'basic pH reverse phase liquid chromatography', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}","{'value': 'electrospray ionization', 'ontology_name': False}","{'value': 'TMT', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'ubiquitination signature dipeptidyl lysine', 'ontology_name': 'ubiquitination signature dipeptidyl lysine'}]","{'value': '30 mM', 'ontology_name': False}","{'value': 'DTT', 'ontology_name': False}",0.958,0.983,0.833,1.0
PXD002990,shard_6,"{'value': 'unknown', 'ontology_name': False}","{'value': 'Kit225', 'ontology_name': False}","[{'value': 'T lymphocyte', 'ontology_name': 'T cell'}, {'value': 'Lymph node', 'ontology_name': 'lymph node'}]","{'value': 'unknown', 'ontology_name': False}","{'value': ""Crohn's disease"", 'ontology_name': 'Crohn disease'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'Leukocyte', 'ontology_name': 'leukocyte'}, {'value': 'Lymph node', 'ontology_name': 'lymph node'}]",0.878,0.931,0.562,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'time course', 'ontology_name': False}","{'value': 'IL-23 stimulation time', 'ontology_name': False}","{'value': '1', 'ontology_name': False}","{'value': '10', 'ontology_name': False}","{'value': '4', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.933,0.911,0.889,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': '100 mM', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","[{'value': 'trypsin', 'ontology_name': False}, {'value': 'trypsin', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","[{'value': 'HILIC', 'ontology_name': False}, {'value': 'IMAC', 'ontology_name': False}, {'value': 'TiO2', 'ontology_name': False}]","[{'value': 'HILIC', 'ontology_name': False}, {'value': 'IMAC', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Label free', 'ontology_name': False}, {'value': 'SILAC', 'ontology_name': False}, {'value': 'dimethyl', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'Dimethyl:2H(4)', 'ontology_name': 'Dimethyl:2H(4)'}, {'value': 'Dimethyl', 'ontology_name': 'Dimethyl'}, {'value': 'Phospho', 'ontology_name': 'Phospho'}, {'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}]","[{'value': '50 mM', 'ontology_name': False}, {'value': '10 mM', 'ontology_name': False}]","[{'value': 'DTT', 'ontology_name': False}, {'value': 'dithiothreitol', 'ontology_name': False}]",0.917,0.893,0.852,1.0
PXD005733,shard_6,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'squamous cell carcinoma cell', 'ontology_name': 'squamous epithelial cell'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Lung cancer', 'ontology_name': 'lung cancer'}, {'value': 'lung squamous cell carcinoma', 'ontology_name': 'squamous cell lung carcinoma'}]","{'value': 'tissue', 'ontology_name': False}","{'value': 'clinical samples', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'lung', 'ontology_name': 'lung'}, {'value': 'lung', 'ontology_name': 'lung'}]",0.875,0.95,0.5,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'tumor vs adjacent', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '12', 'ontology_name': False}","{'value': '8', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'shotgun proteomics', 'ontology_name': False}",0.844,0.778,0.778,1.0,"{'value': 'DDA', 'ontology_name': False}","{'value': '11 mM', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","[{'value': '28', 'ontology_name': False}, {'value': '30', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'basic pH reversed phase HPLC', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}, {'value': 'QExactive Plus', 'ontology_name': 'Q Exactive Plus'}]","{'value': 'nanoESI', 'ontology_name': False}","[{'value': 'label-free', 'ontology_name': False}, {'value': 'TMT', 'ontology_name': False}, {'value': 'TIC', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'carbamidomethylation (cysteine)', 'ontology_name': 'iodoacetic acid derivatized amino-terminal residue'}, {'value': 'oxidation (methionine)', 'ontology_name': 'L-methionine sulfone'}, {'value': 'pyroglutamic acid (glutamic acid)', 'ontology_name': '2-pyrrolidone-5-carboxylic acid (Glu)'}, {'value': 'cysteine carbamidomethylation', 'ontology_name': 'iodoacetic acid derivatized amino-terminal residue'}, {'value': 'methionine oxidation', 'ontology_name': 'L-methionine sulfone'}]","{'value': '4.5 mM', 'ontology_name': False}","{'value': 'DTT', 'ontology_name': False}",0.944,0.904,0.96,1.0
PXD006419,shard_6,"{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'mesenchymal stromal cells', 'ontology_name': False}, {'value': 'stem cell', 'ontology_name': 'stem cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell culture', 'ontology_name': False}","[{'value': 'lung biopsy', 'ontology_name': False}, {'value': 'healthy donors', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'lung', 'ontology_name': 'lung'}, {'value': 'bone marrow', 'ontology_name': 'bone marrow'}]",0.882,0.953,0.529,1.0,"[{'value': '3', 'ontology_name': False}, {'value': '4', 'ontology_name': False}]","{'value': 'cross-sectional', 'ontology_name': False}","{'value': 'lung-MSC vs bone marrow-MSC', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '10', 'ontology_name': False}","{'value': '6', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.895,0.87,0.8,1.0,"[{'value': 'DIA', 'ontology_name': False}, {'value': 'SRM', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'SDS-PAGE', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'Q-Exactive Plus', 'ontology_name': 'Q Exactive Plus'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}, {'value': 'TSQ Quantiva', 'ontology_name': 'TSQ Quantiva'}]","{'value': 'ESI', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Triple Quadrupole', 'ontology_name': False}]","[{'value': 'Cysteine carbamidometylation', 'ontology_name': '(R)-5-oxo-1,4-tetrahydrothiazine-3-carboxylic acid'}, {'value': 'methionine oxidation', 'ontology_name': 'L-methionine sulfone'}, {'value': 'hydroxylation of proline', 'ontology_name': '(2S,3R,4S)-3,4-dihydroxyproline'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'beta-mercaptoethanol', 'ontology_name': False}",0.879,0.871,0.714,1.0
PXD006561,shard_6,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'LNCaP', 'ontology_name': 'LNCaP cell'}, {'value': 'LAPC4', 'ontology_name': False}]","[{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}, {'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'prostate cancer', 'ontology_name': 'prostate cancer'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'prostate', 'ontology_name': 'prostate gland'}, {'value': 'prostate', 'ontology_name': 'prostate gland'}]",0.882,0.929,0.588,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'resistant vs parental', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': 'shotgun proteomics', 'ontology_name': False}",0.789,0.756,0.556,1.0,"[{'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'DDA', 'ontology_name': False}]","{'value': '40mM', 'ontology_name': False}","{'value': '2-chloroacetamide', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'phosphotyrosine antibody-based enrichment via immunoprecipitation', 'ontology_name': False}, {'value': 'titanium dioxide columns', 'ontology_name': False}]","{'value': 'strong cation exchange chromatography', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}, {'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}]","{'value': 'nanoESI', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","{'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}","{'value': '10mM', 'ontology_name': False}","{'value': 'Tris (2-carboxyethyl) phosphine', 'ontology_name': False}",0.922,0.889,0.889,1.0
PXD007594,shard_6,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HeLa', 'ontology_name': 'HeLa cell'}, {'value': 'HEK293', 'ontology_name': 'HEK293'}, {'value': 'U2OS', 'ontology_name': False}]","[{'value': 'cervical epithelial cell', 'ontology_name': 'epithelial cell of cervix'}, {'value': 'kidney epithelial cell', 'ontology_name': 'kidney epithelial cell'}, {'value': 'osteosarcoma cell', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","[{'value': 'cervical adenocarcinoma', 'ontology_name': 'cervical adenocarcinoma'}, {'value': 'osteosarcoma', 'ontology_name': 'osteosarcoma'}, {'value': 'normal', 'ontology_name': 'normal'}]","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'cervix', 'ontology_name': False}, {'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'bone', 'ontology_name': False}]",0.825,0.777,0.682,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'compound treatment', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '6', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","{'value': '2', 'ontology_name': False}","[{'value': 'bottom-up proteomics', 'ontology_name': False}, {'value': 'targeted proteomics', 'ontology_name': False}]",0.87,0.74,1.0,1.0,"[{'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'PRM', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'iodoacetamide derivatized residue', 'ontology_name': False}","[{'value': 'Trypsin/P', 'ontology_name': False}, {'value': 'trypsin', 'ontology_name': False}]","{'value': '32%', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}","{'value': 'nanoESI', 'ontology_name': False}","[{'value': 'TMT', 'ontology_name': False}, {'value': 'TMT 10plex', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}",0.88,0.86,0.75,1.0
PXD008272,shard_6,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'U2OS', 'ontology_name': False}, {'value': 'HEK 293T', 'ontology_name': 'HEK293'}]","[{'value': 'osteosarcoma cell', 'ontology_name': False}, {'value': 'kidney cell', 'ontology_name': 'kidney cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'cervix', 'ontology_name': False}, {'value': 'kidney', 'ontology_name': 'kidney'}]",0.847,0.859,0.588,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'treatment vs control', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'shotgun proteomics', 'ontology_name': False}, {'value': 'SRM/MRM', 'ontology_name': False}]",0.85,0.86,0.6,1.0,"[{'value': 'PRM', 'ontology_name': False}, {'value': 'DDA', 'ontology_name': False}]","[{'value': '10 mM iodoacetamide', 'ontology_name': False}, {'value': '15 mM', 'ontology_name': False}]","[{'value': 'iodoacetamide', 'ontology_name': False}, {'value': 'chloroacetamide', 'ontology_name': False}]","{'value': 'sequencing-grade modified trypsin', 'ontology_name': False}","{'value': '27%', 'ontology_name': False}","{'value': 'antibody', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'high-collision-dissociation', 'ontology_name': False}","{'value': 'Q-Exactive HF', 'ontology_name': 'Q Exactive HF'}","{'value': 'nanoelectrospray ion source', 'ontology_name': False}","{'value': 'label-free', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'Acetyl', 'ontology_name': 'Acetyl'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}]","{'value': '5 mM', 'ontology_name': False}","{'value': 'Tris-2-carboxyethyl-phosphin (TCEP)', 'ontology_name': False}",0.986,0.99,0.952,1.0
PXD009149,shard_6,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HL-60', 'ontology_name': 'HL-60 cell'}, {'value': 'A549', 'ontology_name': False}]","[{'value': 'promyelocytic leukemia cell', 'ontology_name': 'promyelocyte'}, {'value': 'lung carcinoma cell', 'ontology_name': False}]","{'value': 'unknown', 'ontology_name': False}","[{'value': 'acute promyelocytic leukemia', 'ontology_name': 'acute promyelocytic leukemia'}, {'value': 'lung carcinoma', 'ontology_name': 'lung carcinoma'}]","{'value': 'cell line', 'ontology_name': False}","[{'value': 'cell culture', 'ontology_name': 'cell culture'}, {'value': 'cell culture', 'ontology_name': 'cell culture'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}","[{'value': 'bone marrow', 'ontology_name': 'bone marrow'}, {'value': 'lung', 'ontology_name': 'lung'}]",0.826,0.8,0.632,1.0,"{'value': 'unknown', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'Zn vs control', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'Shotgun proteomics', 'ontology_name': False}",0.828,0.878,0.444,1.0,"[{'value': 'DDA', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}]","{'value': '200 mM', 'ontology_name': False}","{'value': 'iodoacetamide', 'ontology_name': False}","{'value': 'Rapid-Digestion Trypsin/Lys-C', 'ontology_name': False}","[{'value': '35%', 'ontology_name': False}, {'value': '27%', 'ontology_name': False}]","{'value': 'MudPIT column', 'ontology_name': False}","{'value': 'SCX', 'ontology_name': False}","[{'value': 'HCD', 'ontology_name': False}, {'value': 'high energy collision dissociation', 'ontology_name': False}]","[{'value': 'Thermo Scientific Orbitrap Fusion Tribrid', 'ontology_name': 'Orbitrap Fusion'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}, {'value': 'QExactive HF', 'ontology_name': 'Q Exactive HF'}]","[{'value': 'positive mode nanoelectrospray ionization (nESl)', 'ontology_name': False}, {'value': 'nanoelectrospray ionization', 'ontology_name': False}]","[{'value': 'label-free', 'ontology_name': False}, {'value': 'SILAC', 'ontology_name': False}]","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'carbamido-methyl', 'ontology_name': 'iodoacetamide derivatized glutamic acid'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}, {'value': 'oxidation', 'ontology_name': 'Oxidation'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'acetylated residue', 'ontology_name': 'acetylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]","{'value': '100 mM', 'ontology_name': False}","{'value': 'tris(2-carboxyethyl)phosphine (TCEP)', 'ontology_name': False}",0.966,0.932,1.0,1.0
PXD009487,shard_6,"{'value': 'unknown', 'ontology_name': False}","[{'value': 'HEK293T', 'ontology_name': 'HEK293T cell'}, {'value': 'NIH3T3', 'ontology_name': 'Swiss-3T3 cell'}]","[{'value': 'fibroblast', 'ontology_name': 'fibroblast'}, {'value': 'kidney cell', 'ontology_name': 'kidney cell'}]","{'value': 'unknown', 'ontology_name': False}","{'value': 'normal', 'ontology_name': 'normal'}","{'value': 'cell line', 'ontology_name': False}","{'value': 'cell culture', 'ontology_name': 'cell culture'}","{'value': 'unknown', 'ontology_name': False}","[{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}, {'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}]","[{'value': 'kidney', 'ontology_name': 'kidney'}, {'value': 'fibroblast', 'ontology_name': 'fibroblast'}]",0.836,0.828,0.611,1.0,"{'value': '3', 'ontology_name': False}","{'value': 'treated vs control', 'ontology_name': False}","{'value': 'treatment', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '12', 'ontology_name': False}","{'value': '3', 'ontology_name': False}","{'value': '1', 'ontology_name': False}","{'value': '1', 'ontology_name': False}","[{'value': 'shotgun proteomics', 'ontology_name': False}, {'value': 'bottom-up proteomics', 'ontology_name': False}]",0.9,0.8,1.0,1.0,"{'value': 'DDA', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': 'chloroacetamide', 'ontology_name': False}","{'value': 'trypsin', 'ontology_name': False}","{'value': '34', 'ontology_name': False}","{'value': 'unknown', 'ontology_name': False}","{'value': '2D StageTip', 'ontology_name': False}","{'value': 'HCD', 'ontology_name': False}","[{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}, {'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}]","{'value': 'EASYSpray ion source', 'ontology_name': False}","{'value': 'TMT', 'ontology_name': False}","{'value': 'Orbitrap', 'ontology_name': False}","[{'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'deamidated residue', 'ontology_name': 'deamidated residue'}]","{'value': '20 mM', 'ontology_name': False}","{'value': 'tris(2-carboxyethyl)phosphine', 'ontology_name': False}",0.932,0.905,0.895,1.0
