source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD062200	shard_7	{'value': 'unknown', 'ontology_name': False}	[{'value': 'b.End5', 'ontology_name': False}, {'value': 'BALB-5023', 'ontology_name': False}]	[{'value': 'normal endothelial cells', 'ontology_name': 'blood vessel endothelial cell'}, {'value': 'tumor endothelial cells', 'ontology_name': 'endothelial cell of vascular tree'}]	{'value': 'unknown', 'ontology_name': False}	[{'value': 'normal', 'ontology_name': 'normal'}, {'value': 'brain endothelioma', 'ontology_name': 'brain stem hemangioblastoma'}]	[{'value': 'cell culture', 'ontology_name': False}, {'value': 'cell line', 'ontology_name': False}]	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'female', 'ontology_name': False}	{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}	{'value': 'brain', 'ontology_name': 'brain'}	0.944	1.0	0.722	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'LC-MS/MS', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]	0.825	0.97	0.2	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'Relative quantification', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'Oxidation (M)', 'ontology_name': 'monohydroxylated phenylalanine'}, {'value': 'protein N-termini acetylation', 'ontology_name': 'mono N-acetylated residue'}, {'value': 'met-loss', 'ontology_name': 'Met-loss'}, {'value': 'cysteine carbamidomethyl', 'ontology_name': 'S-carboxamidomethyl-L-cysteine'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.9	0.968	0.579	1.0
PXD062330	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Embryonic stem cell', 'ontology_name': 'embryonic stem cell'}	{'value': 'embryonic', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Mus musculus', 'ontology_name': 'Mus musculus'}	{'value': 'unknown', 'ontology_name': False}	0.821	0.871	0.429	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'MIR-targeting sgRNAs', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	0.833	0.933	0.333	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Affinity purification', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Eclipse', 'ontology_name': 'Orbitrap Eclipse'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.903	0.994	0.529	1.0
PXD062440	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'HEK293T', 'ontology_name': 'HEK293T cell'}	{'value': 'kidney epithelial cell', 'ontology_name': 'kidney epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'kidney', 'ontology_name': 'kidney'}	0.8	0.8	0.5	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}, {'value': 'Bottom-up proteomics', 'ontology_name': False}]	0.84	1.0	0.2	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Affinity purification', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive Plus', 'ontology_name': 'Q Exactive Plus'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'SILAC', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.86	0.933	0.467	1.0
PXD062619	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'HEK293', 'ontology_name': 'HEK293'}	{'value': 'kidney cell', 'ontology_name': 'kidney cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'kidney', 'ontology_name': 'kidney'}	0.854	0.907	0.5	1.0	{'value': 'HEK293 cells', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'GFP-NRBP1 KI vs WT; sorbitol vs no sorbitol', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '20', 'ontology_name': False}	{'value': '5', 'ontology_name': False}	{'value': '5', 'ontology_name': False}	{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	0.878	0.844	0.778	1.0	{'value': 'DIA', 'ontology_name': False}	[{'value': '5 mM', 'ontology_name': False}, {'value': '20 mM', 'ontology_name': False}, {'value': '20 mM', 'ontology_name': False}]	[{'value': 'indole-3-acetic acid', 'ontology_name': False}, {'value': 'IAA', 'ontology_name': False}]	[{'value': 'trypsin Lys-C', 'ontology_name': False}, {'value': 'trypsin/LysC', 'ontology_name': False}]	{'value': '30%', 'ontology_name': False}	[{'value': 'streptavidin', 'ontology_name': False}, {'value': 'GFP-Trap', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'HCD', 'ontology_name': False}	[{'value': 'Orbitrap Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}, {'value': 'Orbitrap Astral', 'ontology_name': 'Orbitrap Astral'}, {'value': 'Orbitrap Fusion Lumos Tribrid', 'ontology_name': 'Orbitrap Fusion Lumos'}]	[{'value': 'nano-electrospray', 'ontology_name': False}, {'value': 'EASY-Spray', 'ontology_name': False}]	{'value': 'label-free', 'ontology_name': False}	[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Orbitrap', 'ontology_name': False}]	[{'value': 'oxidation', 'ontology_name': 'Oxidation'}, {'value': 'dioxidation', 'ontology_name': 'Dioxidation'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}, {'value': 'carbamidomethylation', 'ontology_name': 'Carbamidomethyl'}]	[{'value': '5 mM', 'ontology_name': False}, {'value': '5 mM', 'ontology_name': False}]	[{'value': 'TCEP', 'ontology_name': False}, {'value': 'TCEP', 'ontology_name': False}]	0.975	0.963	0.967	1.0
PXD062774	shard_7	{'value': 'unknown', 'ontology_name': False}	[{'value': 'SK-Mel-147', 'ontology_name': False}, {'value': 'Mel-ST', 'ontology_name': False}, {'value': 'SK-Mel-94', 'ontology_name': False}, {'value': 'UACC-62', 'ontology_name': False}, {'value': '1205-LU', 'ontology_name': False}, {'value': '293-T', 'ontology_name': '293-derived cell'}]	[{'value': 'melanocyte', 'ontology_name': 'melanocyte'}, {'value': 'keratinocytes', 'ontology_name': 'keratinocyte'}]	[{'value': 'neonatal', 'ontology_name': False}, {'value': 'adult', 'ontology_name': False}]	{'value': 'Melanoma', 'ontology_name': 'melanoma'}	[{'value': 'cell line', 'ontology_name': False}, {'value': 'primary cells', 'ontology_name': False}]	[{'value': 'cell culture', 'ontology_name': 'cell culture'}, {'value': 'primary melanocytes', 'ontology_name': 'melanoblast'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.88	0.883	0.696	1.0	{'value': '3', 'ontology_name': False}	{'value': 'case vs control', 'ontology_name': False}	{'value': 'tumor vs non-tumor', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.8	0.778	0.556	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': '20 mM', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Orbitrap Fusion Lumos', 'ontology_name': 'Orbitrap Fusion Lumos'}, {'value': 'LTQ Orbitrap XL', 'ontology_name': 'LTQ Orbitrap XL'}]	{'value': 'ESI', 'ontology_name': False}	{'value': 'Spectrum counting', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'No PTMs are included in the dataset', 'ontology_name': False}	{'value': '10 mM', 'ontology_name': False}	{'value': 'DTT', 'ontology_name': False}	0.944	0.988	0.75	1.0
PXD062854	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'HeLa', 'ontology_name': 'HeLa cell'}	{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Cervix carcinoma', 'ontology_name': 'cervical carcinoma'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'cervix', 'ontology_name': False}	0.871	0.943	0.5	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'REIIBP vs vector', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'unknown', 'ontology_name': False}, {'value': 'unknown', 'ontology_name': False}]	[{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}, {'value': 'bottom-up proteomics', 'ontology_name': False}, {'value': 'label-free proteomics', 'ontology_name': False}]	0.746	0.692	0.5	1.0	{'value': 'data-dependent acquisition', 'ontology_name': False}	{'value': '50 mM', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': '30%', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'HCD', 'ontology_name': False}	[{'value': 'Q Exactive HF-X', 'ontology_name': 'Q Exactive HF-X'}, {'value': 'timsTOF Pro 2', 'ontology_name': 'timsTOF Pro 2'}, {'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}]	[{'value': 'CaptiveSpray nanoelectrospray', 'ontology_name': False}, {'value': 'ESI', 'ontology_name': False}]	[{'value': 'label-free', 'ontology_name': False}, {'value': 'Label free', 'ontology_name': False}]	[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'TIMS quadrupole time-of-flight', 'ontology_name': False}]	[{'value': 'cysteine alkylation', 'ontology_name': 'cysteinylation (disulfide with free L-cysteine)'}, {'value': 'methionine oxidation', 'ontology_name': 'L-methionine sulfone'}, {'value': 'lysine monomethylation', 'ontology_name': 'N6,N6,N6-trimethyl-L-lysine'}, {'value': 'dimethylation', 'ontology_name': 'dimethylated residue'}, {'value': 'trimethylation', 'ontology_name': 'alpha-amino trimethylated protonated-residue'}, {'value': 'No PTMs are included in the dataset', 'ontology_name': False}]	{'value': '10 mM', 'ontology_name': False}	{'value': 'DTT', 'ontology_name': False}	0.964	0.96	0.92	1.0
PXD063023	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'Caki-1', 'ontology_name': False}	{'value': 'Epithelial cell', 'ontology_name': 'epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Kidney cancer', 'ontology_name': 'kidney cancer'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'Kidney', 'ontology_name': 'kidney'}	0.843	0.886	0.5	1.0	{'value': '3', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'anti-LC3 IP vs Anti-IgG IP', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}	0.789	0.756	0.556	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive HF', 'ontology_name': 'Q Exactive HF'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'No PTMs', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.85	0.967	0.333	1.0
PXD063253	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Lymphoblast', 'ontology_name': 'lymphoblast'}, {'value': 'Blood cell', 'ontology_name': 'blood cell'}, {'value': 'Cell', 'ontology_name': 'cell'}]	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Leukemia', 'ontology_name': 'leukemia'}, {'value': 'Cancer', 'ontology_name': 'cancer'}]	[{'value': 'biofluid', 'ontology_name': False}, {'value': 'cell culture', 'ontology_name': False}]	[{'value': 'cell culture', 'ontology_name': 'cell culture'}, {'value': 'patient samples', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'Blood', 'ontology_name': 'blood'}	0.863	0.895	0.579	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'SRM/MRM', 'ontology_name': False}, {'value': 'Bottom-up proteomics', 'ontology_name': False}, {'value': 'Immunopeptidomics', 'ontology_name': False}]	0.855	1.0	0.273	1.0	[{'value': 'Data-dependent acquisition', 'ontology_name': False}, {'value': 'SRM/MRM', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Eclipse', 'ontology_name': 'Orbitrap Eclipse'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free quantification', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'deamidated residue', 'ontology_name': 'deamidated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.897	0.994	0.5	1.0
PXD063465	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'human cells', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.821	0.957	0.214	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bottom-up proteomics', 'ontology_name': False}	0.822	1.0	0.111	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive HF-X', 'ontology_name': 'Q Exactive HF-X'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.837	0.967	0.267	1.0
PXD063550	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Epithelial cell', 'ontology_name': 'epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'cancer', 'ontology_name': 'cancer'}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'human cells', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.846	0.95	0.357	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Bottom-up proteomics', 'ontology_name': False}, {'value': 'SRM/MRM', 'ontology_name': False}, {'value': 'Data-dependent acquisition', 'ontology_name': False}]	0.855	1.0	0.273	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Orbitrap Exploris 480', 'ontology_name': 'Orbitrap Exploris 480'}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Protein Abundance Index - PAI', 'ontology_name': False}, {'value': 'label-free', 'ontology_name': False}]	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'ubiquitinylated lysine', 'ontology_name': 'ubiquitinylated lysine'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.856	0.963	0.375	1.0
PXD063721	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'bacteria', 'ontology_name': 'Bacteria'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Escherichia coli', 'ontology_name': 'Escherichia coli'}	{'value': 'unknown', 'ontology_name': False}	0.821	0.929	0.286	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'antibiotic treatment; SOS response; conjugation', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'shotgun proteomics', 'ontology_name': False}, {'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}]	0.765	0.77	0.4	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.872	0.969	0.438	1.0
PXD063935	shard_7	{'value': 'unknown', 'ontology_name': False}	{'value': 'HEK 293T', 'ontology_name': 'HEK293'}	{'value': 'Kidney cell', 'ontology_name': 'kidney cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Disease free', 'ontology_name': False}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.857	0.943	0.429	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'time course', 'ontology_name': False}	{'value': 'time', 'ontology_name': False}	{'value': '8', 'ontology_name': False}	{'value': '6', 'ontology_name': False}	{'value': '14', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}, {'value': 'bottom-up proteomics', 'ontology_name': False}]	0.875	0.87	0.7	1.0	{'value': 'Data-dependent acquisition', 'ontology_name': False}	{'value': '10 mM', 'ontology_name': False}	{'value': 'iodoacetimide', 'ontology_name': False}	{'value': 'trypsin/Lys-C protease mix', 'ontology_name': False}	{'value': 'normalized collision energy of 36', 'ontology_name': False}	{'value': 'streptavidin pull-down', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Orbitrap Exploris 480', 'ontology_name': 'Orbitrap Exploris 480'}, {'value': 'Exploris480 (Thermo Fisher)', 'ontology_name': 'Orbitrap Exploris 480'}]	{'value': 'Electrospray ionization (ESI)', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'dynamic methionine modification of +15.995 Da (oxidation)', 'ontology_name': False}, {'value': 'dynamic protein N-terminus +42.011 Da (acetylation)', 'ontology_name': False}, {'value': '−131.040 (methionine loss)', 'ontology_name': False}, {'value': '−89.030 (methionine loss + acetylation)', 'ontology_name': False}, {'value': 'static cysteine modification of +57.0215 Da (carbamidomethylation)', 'ontology_name': False}, {'value': 'static peptide N-terminal and lysine modifications of +304.2071 Da (TMTpro 16plex)', 'ontology_name': False}]	{'value': '5 mM', 'ontology_name': False}	{'value': 'tris(2-carboxyethyl)phosphine (TCEP)', 'ontology_name': False}	0.965	0.965	0.913	1.0
